"time","compositeStep.compositeStep11.transition.enableFire","compositeStep.compositeStep12.transition.enableFire","compositeStep.transition1.enableFire","compositeStep.transition2.enableFire","compositeStep.transition3.enableFire","compositeStep.transition4.enableFire","transition1.enableFire","transition2.enableFire","transition3.enableFire","transition4.enableFire"
2.28,0,0,0,0,0,0,0,0,1,0
2.284,0,0,0,0,0,0,0,0,1,0
2.288,0,0,0,0,0,0,0,0,1,0
2.292,0,0,0,0,0,0,0,0,1,0
2.296,0,0,0,0,0,0,0,0,1,0
2.3,0,0,0,0,0,0,0,0,1,0
2.304,0,0,0,0,0,0,0,0,1,0
2.308,0,0,0,0,0,0,0,0,1,0
2.312,0,0,0,0,0,0,0,0,1,0
2.316,0,0,0,0,0,0,0,0,1,0
2.32,0,0,0,0,0,0,0,0,1,0
2.324,0,0,0,0,0,0,0,0,1,0
2.328,0,0,0,0,0,0,0,0,1,0
2.332,0,0,0,0,0,0,0,0,1,0
2.336,0,0,0,0,0,0,0,0,1,0
2.34,0,0,0,0,0,0,0,0,1,0
2.344,0,0,0,0,0,0,0,0,1,0
2.348,0,0,0,0,0,0,0,0,1,0
2.352,0,0,0,0,0,0,0,0,1,0
2.356,0,0,0,0,0,0,0,0,1,0
2.36,0,0,0,0,0,0,0,0,1,0
2.364,0,0,0,0,0,0,0,0,1,0
2.368,0,0,0,0,0,0,0,0,1,0
2.372,0,0,0,0,0,0,0,0,1,0
2.376,0,0,0,0,0,0,0,0,1,0
2.38,0,0,0,0,0,0,0,0,1,0
2.384,0,0,0,0,0,0,0,0,1,0
2.388,0,0,0,0,0,0,0,0,1,0
2.392,0,0,0,0,0,0,0,0,1,0
2.396,0,0,0,0,0,0,0,0,1,0
2.4,0,0,0,0,0,0,0,0,1,0
2.404,0,0,0,0,0,0,0,0,1,0
2.408,0,0,0,0,0,0,0,0,1,0
2.412,0,0,0,0,0,0,0,0,1,0
2.416,0,0,0,0,0,0,0,0,1,0
2.42,0,0,0,0,0,0,0,0,1,0
2.424,0,0,0,0,0,0,0,0,1,0
2.428,0,0,0,0,0,0,0,0,1,0
2.432,0,0,0,0,0,0,0,0,1,0
2.436,0,0,0,0,0,0,0,0,1,0
2.44,0,0,0,0,0,0,0,0,1,0
2.444,0,0,0,0,0,0,0,0,1,0
2.448,0,0,0,0,0,0,0,0,1,0
2.452,0,0,0,0,0,0,0,0,1,0
2.456,0,0,0,0,0,0,0,0,1,0
2.46,0,0,0,0,0,0,0,0,1,0
2.464,0,0,0,0,0,0,0,0,1,0
2.468,0,0,0,0,0,0,0,0,1,0
2.472,0,0,0,0,0,0,0,0,1,0
2.476,0,0,0,0,0,0,0,0,1,0
2.48,0,0,0,0,0,0,0,0,1,0
2.484,0,0,0,0,0,0,0,0,1,0
2.488,0,0,0,0,0,0,0,0,1,0
2.492,0,0,0,0,0,0,0,0,1,0
2.496,0,0,0,0,0,0,0,0,1,0
2.5,0,0,0,0,0,0,0,0,1,0
2.504,0,0,0,0,0,0,0,0,1,0
2.508,0,0,0,0,0,0,0,0,1,0
2.512,0,0,0,0,0,0,0,0,1,0
2.516,0,0,0,0,0,0,0,0,1,0
2.52,0,0,0,0,0,0,0,0,1,0
2.524,0,0,0,0,0,0,0,0,1,0
2.528,0,0,0,0,0,0,0,0,1,0
2.532,0,0,0,0,0,0,0,0,1,0
2.536,0,0,0,0,0,0,0,0,1,0
2.54,0,0,0,0,0,0,0,0,1,0
2.544,0,0,0,0,0,0,0,0,1,0
2.548,0,0,0,0,0,0,0,0,1,0
2.552,0,0,0,0,0,0,0,0,1,0
2.556,0,0,0,0,0,0,0,0,1,0
2.56,0,0,0,0,0,0,0,0,1,0
2.564,0,0,0,0,0,0,0,0,1,0
2.568,0,0,0,0,0,0,0,0,1,0
2.572,0,0,0,0,0,0,0,0,1,0
2.576,0,0,0,0,0,0,0,0,1,0
2.58,0,0,0,0,0,0,0,0,1,0
2.584,0,0,0,0,0,0,0,0,1,0
2.588,0,0,0,0,0,0,0,0,1,0
2.592,0,0,0,0,0,0,0,0,1,0
2.596,0,0,0,0,0,0,0,0,1,0
2.6,0,0,0,0,0,0,0,0,1,0
2.604,0,0,0,0,0,0,0,0,1,0
2.608,0,0,0,0,0,0,0,0,1,0
2.612,0,0,0,0,0,0,0,0,1,0
2.616,0,0,0,0,0,0,0,0,1,0
2.62,0,0,0,0,0,0,0,0,1,0
2.624,0,0,0,0,0,0,0,0,1,0
2.628,0,0,0,0,0,0,0,0,1,0
2.632,0,0,0,0,0,0,0,0,1,0
2.636,0,0,0,0,0,0,0,0,1,0
2.64,0,0,0,0,0,0,0,0,1,0
2.644,0,0,0,0,0,0,0,0,1,0
2.648,0,0,0,0,0,0,0,0,1,0
2.652,0,0,0,0,0,0,0,0,1,0
2.656,0,0,0,0,0,0,0,0,1,0
2.66,0,0,0,0,0,0,0,0,1,0
2.664,0,0,0,0,0,0,0,0,1,0
2.668,0,0,0,0,0,0,0,0,1,0
2.672,0,0,0,0,0,0,0,0,1,0
2.676,0,0,0,0,0,0,0,0,1,0
2.68,0,0,0,0,0,0,0,0,1,0
2.684,0,0,0,0,0,0,0,0,1,0
2.688,0,0,0,0,0,0,0,0,1,0
2.692,0,0,0,0,0,0,0,0,1,0
2.696,0,0,0,0,0,0,0,0,1,0
2.7,0,0,0,0,0,0,0,0,1,0
2.704,0,0,0,0,0,0,0,0,1,0
2.708,0,0,0,0,0,0,0,0,1,0
2.712,0,0,0,0,0,0,0,0,1,0
2.716,0,0,0,0,0,0,0,0,1,0
2.72,0,0,0,0,0,0,0,0,1,0
2.724,0,0,0,0,0,0,0,0,1,0
2.728,0,0,0,0,0,0,0,0,1,0
2.732,0,0,0,0,0,0,0,0,1,0
2.736,0,0,0,0,0,0,0,0,1,0
2.74,0,0,0,0,0,0,0,0,1,0
2.744,0,0,0,0,0,0,0,0,1,0
2.748,0,0,0,0,0,0,0,0,1,0
2.752,0,0,0,0,0,0,0,0,1,0
2.756,0,0,0,0,0,0,0,0,1,0
2.76,0,0,0,0,0,0,0,0,1,0
2.764,0,0,0,0,0,0,0,0,1,0
2.768,0,0,0,0,0,0,0,0,1,0
2.772,0,0,0,0,0,0,0,0,1,0
2.776,0,0,0,0,0,0,0,0,1,0
2.78,0,0,0,0,0,0,0,0,1,0
2.784,0,0,0,0,0,0,0,0,1,0
2.788,0,0,0,0,0,0,0,0,1,0
2.792,0,0,0,0,0,0,0,0,1,0
2.796,0,0,0,0,0,0,0,0,1,0
2.8,0,0,0,0,0,0,0,0,1,0
2.804,0,0,0,0,0,0,0,0,1,0
2.808,0,0,0,0,0,0,0,0,1,0
2.812,0,0,0,0,0,0,0,0,1,0
2.816,0,0,0,0,0,0,0,0,1,0
2.82,0,0,0,0,0,0,0,0,1,0
2.824,0,0,0,0,0,0,0,0,1,0
2.828,0,0,0,0,0,0,0,0,1,0
2.832,0,0,0,0,0,0,0,0,1,0
2.836,0,0,0,0,0,0,0,0,1,0
2.84,0,0,0,0,0,0,0,0,1,0
2.844,0,0,0,0,0,0,0,0,1,0
2.848,0,0,0,0,0,0,0,0,1,0
2.852,0,0,0,0,0,0,0,0,1,0
2.856,0,0,0,0,0,0,0,0,1,0
2.86,0,0,0,0,0,0,0,0,1,0
2.864,0,0,0,0,0,0,0,0,1,0
2.868,0,0,0,0,0,0,0,0,1,0
2.872,0,0,0,0,0,0,0,0,1,0
2.876,0,0,0,0,0,0,0,0,1,0
2.88,0,0,0,0,0,0,0,0,1,0
2.884,0,0,0,0,0,0,0,0,1,0
2.888,0,0,0,0,0,0,0,0,1,0
2.892,0,0,0,0,0,0,0,0,1,0
2.896,0,0,0,0,0,0,0,0,1,0
2.9,0,0,0,0,0,0,0,0,1,0
2.904,0,0,0,0,0,0,0,0,1,0
2.908,0,0,0,0,0,0,0,0,1,0
2.912,0,0,0,0,0,0,0,0,1,0
2.916,0,0,0,0,0,0,0,0,1,0
2.92,0,0,0,0,0,0,0,0,1,0
2.924,0,0,0,0,0,0,0,0,1,0
2.928,0,0,0,0,0,0,0,0,1,0
2.932,0,0,0,0,0,0,0,0,1,0
2.936,0,0,0,0,0,0,0,0,1,0
2.94,0,0,0,0,0,0,0,0,1,0
2.944,0,0,0,0,0,0,0,0,1,0
2.948,0,0,0,0,0,0,0,0,1,0
2.952,0,0,0,0,0,0,0,0,1,0
2.956,0,0,0,0,0,0,0,0,1,0
2.96,0,0,0,0,0,0,0,0,1,0
2.964,0,0,0,0,0,0,0,0,1,0
2.968,0,0,0,0,0,0,0,0,1,0
2.972,0,0,0,0,0,0,0,0,1,0
2.976,0,0,0,0,0,0,0,0,1,0
2.98,0,0,0,0,0,0,0,0,1,0
2.984,0,0,0,0,0,0,0,0,1,0
2.988,0,0,0,0,0,0,0,0,1,0
2.992,0,0,0,0,0,0,0,0,1,0
2.996,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,0,1
3.004,0,0,0,0,0,0,0,0,0,1
3.008,0,0,0,0,0,0,0,0,0,1
3.012,0,0,0,0,0,0,0,0,0,1
3.016,0,0,0,0,0,0,0,0,0,1
3.02,0,0,0,0,0,0,0,0,0,1
3.024,0,0,0,0,0,0,0,0,0,1
3.028,0,0,0,0,0,0,0,0,0,1
3.032,0,0,0,0,0,0,0,0,0,1
3.036,0,0,0,0,0,0,0,0,0,1
3.04,0,0,0,0,0,0,0,0,0,1
3.044,0,0,0,0,0,0,0,0,0,1
3.048,0,0,0,0,0,0,0,0,0,1
3.052,0,0,0,0,0,0,0,0,0,1
3.056,0,0,0,0,0,0,0,0,0,1
3.06,0,0,0,0,0,0,0,0,0,1
3.064,0,0,0,0,0,0,0,0,0,1
3.068,0,0,0,0,0,0,0,0,0,1
3.072,0,0,0,0,0,0,0,0,0,1
3.076,0,0,0,0,0,0,0,0,0,1
3.08,0,0,0,0,0,0,0,0,0,1
3.084,0,0,0,0,0,0,0,0,0,1
3.088,0,0,0,0,0,0,0,0,0,1
3.092,0,0,0,0,0,0,0,0,0,1
3.096,0,0,0,0,0,0,0,0,0,1
3.1,0,0,0,0,0,0,0,0,0,1
3.104,0,0,0,0,0,0,0,0,0,1
3.108,0,0,0,0,0,0,0,0,0,1
3.112,0,0,0,0,0,0,0,0,0,1
3.116,0,0,0,0,0,0,0,0,0,1
3.12,0,0,0,0,0,0,0,0,0,1
3.124,0,0,0,0,0,0,0,0,0,1
3.128,0,0,0,0,0,0,0,0,0,1
3.132,0,0,0,0,0,0,0,0,0,1
3.136,0,0,0,0,0,0,0,0,0,1
3.14,0,0,0,0,0,0,0,0,0,1
3.144,0,0,0,0,0,0,0,0,0,1
3.148,0,0,0,0,0,0,0,0,0,1
3.152,0,0,0,0,0,0,0,0,0,1
3.156,0,0,0,0,0,0,0,0,0,1
3.16,0,0,0,0,0,0,0,0,0,1
3.164,0,0,0,0,0,0,0,0,0,1
3.168,0,0,0,0,0,0,0,0,0,1
3.172,0,0,0,0,0,0,0,0,0,1
3.176,0,0,0,0,0,0,0,0,0,1
3.18,0,0,0,0,0,0,0,0,0,1
3.184,0,0,0,0,0,0,0,0,0,1
3.188,0,0,0,0,0,0,0,0,0,1
3.192,0,0,0,0,0,0,0,0,0,1
3.196,0,0,0,0,0,0,0,0,0,1
3.2,0,0,0,0,0,0,0,0,0,1
3.204,0,0,0,0,0,0,0,0,0,1
3.208,0,0,0,0,0,0,0,0,0,1
3.212,0,0,0,0,0,0,0,0,0,1
3.216,0,0,0,0,0,0,0,0,0,1
3.22,0,0,0,0,0,0,0,0,0,1
3.224,0,0,0,0,0,0,0,0,0,1
3.228,0,0,0,0,0,0,0,0,0,1
3.232,0,0,0,0,0,0,0,0,0,1
3.236,0,0,0,0,0,0,0,0,0,1
3.24,0,0,0,0,0,0,0,0,0,1
3.244,0,0,0,0,0,0,0,0,0,1
3.248,0,0,0,0,0,0,0,0,0,1
3.252,0,0,0,0,0,0,0,0,0,1
3.256,0,0,0,0,0,0,0,0,0,1
3.26,0,0,0,0,0,0,0,0,0,1
3.264,0,0,0,0,0,0,0,0,0,1
3.268,0,0,0,0,0,0,0,0,0,1
3.272,0,0,0,0,0,0,0,0,0,1
3.276,0,0,0,0,0,0,0,0,0,1
3.28,0,0,0,0,0,0,0,0,0,1
3.284,0,0,0,0,0,0,0,0,0,1
3.288,0,0,0,0,0,0,0,0,0,1
3.292,0,0,0,0,0,0,0,0,0,1
3.296,0,0,0,0,0,0,0,0,0,1
3.3,0,0,0,0,0,0,0,0,0,1
3.304,0,0,0,0,0,0,0,0,0,1
3.308,0,0,0,0,0,0,0,0,0,1
3.312,0,0,0,0,0,0,0,0,0,1
3.316,0,0,0,0,0,0,0,0,0,1
3.32,0,0,0,0,0,0,0,0,0,1
3.324,0,0,0,0,0,0,0,0,0,1
3.328,0,0,0,0,0,0,0,0,0,1
3.332,0,0,0,0,0,0,0,0,0,1
3.336,0,0,0,0,0,0,0,0,0,1
3.34,0,0,0,0,0,0,0,0,0,1
3.344,0,0,0,0,0,0,0,0,0,1
3.348,0,0,0,0,0,0,0,0,0,1
3.352,0,0,0,0,0,0,0,0,0,1
3.356,0,0,0,0,0,0,0,0,0,1
3.36,0,0,0,0,0,0,0,0,0,1
3.364,0,0,0,0,0,0,0,0,0,1
3.368,0,0,0,0,0,0,0,0,0,1
3.372,0,0,0,0,0,0,0,0,0,1
3.376,0,0,0,0,0,0,0,0,0,1
3.38,0,0,0,0,0,0,0,0,0,1
3.384,0,0,0,0,0,0,0,0,0,1
3.388,0,0,0,0,0,0,0,0,0,1
3.392,0,0,0,0,0,0,0,0,0,1
3.396,0,0,0,0,0,0,0,0,0,1
3.4,0,0,0,0,0,0,0,0,0,1
3.404,0,0,0,0,0,0,0,0,0,1
3.408,0,0,0,0,0,0,0,0,0,1
3.412,0,0,0,0,0,0,0,0,0,1
3.416,0,0,0,0,0,0,0,0,0,1
3.42,0,0,0,0,0,0,0,0,0,1
3.424,0,0,0,0,0,0,0,0,0,1
3.428,0,0,0,0,0,0,0,0,0,1
3.432,0,0,0,0,0,0,0,0,0,1
3.436,0,0,0,0,0,0,0,0,0,1
3.44,0,0,0,0,0,0,0,0,0,1
3.444,0,0,0,0,0,0,0,0,0,1
3.448,0,0,0,0,0,0,0,0,0,1
3.452,0,0,0,0,0,0,0,0,0,1
3.456,0,0,0,0,0,0,0,0,0,1
3.46,0,0,0,0,0,0,0,0,0,1
3.464,0,0,0,0,0,0,0,0,0,1
3.468,0,0,0,0,0,0,0,0,0,1
3.472,0,0,0,0,0,0,0,0,0,1
3.476,0,0,0,0,0,0,0,0,0,1
3.48,0,0,0,0,0,0,0,0,0,1
3.484,0,0,0,0,0,0,0,0,0,1
3.488,0,0,0,0,0,0,0,0,0,1
3.492,0,0,0,0,0,0,0,0,0,1
3.496,0,0,0,0,0,0,0,0,0,1
3.5,0,0,0,0,0,0,0,0,0,1
3.504,0,0,0,0,0,0,0,0,0,1
3.508,0,0,0,0,0,0,0,0,0,1
3.512,0,0,0,0,0,0,0,0,0,1
3.516,0,0,0,0,0,0,0,0,0,1
3.52,0,0,0,0,0,0,0,0,0,1
3.524,0,0,0,0,0,0,0,0,0,1
3.528,0,0,0,0,0,0,0,0,0,1
3.532,0,0,0,0,0,0,0,0,0,1
3.536,0,0,0,0,0,0,0,0,0,1
3.54,0,0,0,0,0,0,0,0,0,1
3.544,0,0,0,0,0,0,0,0,0,1
3.548,0,0,0,0,0,0,0,0,0,1
3.552,0,0,0,0,0,0,0,0,0,1
3.556,0,0,0,0,0,0,0,0,0,1
3.56,0,0,0,0,0,0,0,0,0,1
3.564,0,0,0,0,0,0,0,0,0,1
3.568,0,0,0,0,0,0,0,0,0,1
3.572,0,0,0,0,0,0,0,0,0,1
3.576,0,0,0,0,0,0,0,0,0,1
3.58,0,0,0,0,0,0,0,0,0,1
3.584,0,0,0,0,0,0,0,0,0,1
3.588,0,0,0,0,0,0,0,0,0,1
3.592,0,0,0,0,0,0,0,0,0,1
3.596,0,0,0,0,0,0,0,0,0,1
3.6,0,0,0,0,0,0,0,0,0,1
3.604,0,0,0,0,0,0,0,0,0,1
3.608,0,0,0,0,0,0,0,0,0,1
3.612,0,0,0,0,0,0,0,0,0,1
3.616,0,0,0,0,0,0,0,0,0,1
3.62,0,0,0,0,0,0,0,0,0,1
3.624,0,0,0,0,0,0,0,0,0,1
3.628,0,0,0,0,0,0,0,0,0,1
3.632,0,0,0,0,0,0,0,0,0,1
3.636,0,0,0,0,0,0,0,0,0,1
3.64,0,0,0,0,0,0,0,0,0,1
3.644,0,0,0,0,0,0,0,0,0,1
3.648,0,0,0,0,0,0,0,0,0,1
3.652,0,0,0,0,0,0,0,0,0,1
3.656,0,0,0,0,0,0,0,0,0,1
3.66,0,0,0,0,0,0,0,0,0,1
3.664,0,0,0,0,0,0,0,0,0,1
3.668,0,0,0,0,0,0,0,0,0,1
3.672,0,0,0,0,0,0,0,0,0,1
3.676,0,0,0,0,0,0,0,0,0,1
3.68,0,0,0,0,0,0,0,0,0,1
3.684,0,0,0,0,0,0,0,0,0,1
3.688,0,0,0,0,0,0,0,0,0,1
3.692,0,0,0,0,0,0,0,0,0,1
3.696,0,0,0,0,0,0,0,0,0,1
3.7,0,0,0,0,0,0,0,0,0,1
3.704,0,0,0,0,0,0,0,0,0,1
3.708,0,0,0,0,0,0,0,0,0,1
3.712,0,0,0,0,0,0,0,0,0,1
3.716,0,0,0,0,0,0,0,0,0,1
3.72,0,0,0,0,0,0,0,0,0,1
3.724,0,0,0,0,0,0,0,0,0,1
3.728,0,0,0,0,0,0,0,0,0,1
3.732,0,0,0,0,0,0,0,0,0,1
3.736,0,0,0,0,0,0,0,0,0,1
3.74,0,0,0,0,0,0,0,0,0,1
3.744,0,0,0,0,0,0,0,0,0,1
3.748,0,0,0,0,0,0,0,0,0,1
3.752,0,0,0,0,0,0,0,0,0,1
3.756,0,0,0,0,0,0,0,0,0,1
3.76,0,0,0,0,0,0,0,0,0,1
3.764,0,0,0,0,0,0,0,0,0,1
3.768,0,0,0,0,0,0,0,0,0,1
3.772,0,0,0,0,0,0,0,0,0,1
3.776,0,0,0,0,0,0,0,0,0,1
3.78,0,0,0,0,0,0,0,0,0,1
3.784,0,0,0,0,0,0,0,0,0,1
3.788,0,0,0,0,0,0,0,0,0,1
3.792,0,0,0,0,0,0,0,0,0,1
3.796,0,0,0,0,0,0,0,0,0,1
3.8,0,0,0,0,0,0,0,0,0,1
3.804,0,0,0,0,0,0,0,0,0,1
3.808,0,0,0,0,0,0,0,0,0,1
3.812,0,0,0,0,0,0,0,0,0,1
3.816,0,0,0,0,0,0,0,0,0,1
3.82,0,0,0,0,0,0,0,0,0,1
3.824,0,0,0,0,0,0,0,0,0,1
3.828,0,0,0,0,0,0,0,0,0,1
3.832,0,0,0,0,0,0,0,0,0,1
3.836,0,0,0,0,0,0,0,0,0,1
3.84,0,0,0,0,0,0,0,0,0,1
3.844,0,0,0,0,0,0,0,0,0,1
3.848,0,0,0,0,0,0,0,0,0,1
3.852,0,0,0,0,0,0,0,0,0,1
3.856,0,0,0,0,0,0,0,0,0,1
3.86,0,0,0,0,0,0,0,0,0,1
3.864,0,0,0,0,0,0,0,0,0,1
3.868,0,0,0,0,0,0,0,0,0,1
3.872,0,0,0,0,0,0,0,0,0,1
3.876,0,0,0,0,0,0,0,0,0,1
3.88,0,0,0,0,0,0,0,0,0,1
3.884,0,0,0,0,0,0,0,0,0,1
3.888,0,0,0,0,0,0,0,0,0,1
3.892,0,0,0,0,0,0,0,0,0,1
3.896,0,0,0,0,0,0,0,0,0,1
3.9,0,0,0,0,0,0,0,0,0,1
3.904,0,0,0,0,0,0,0,0,0,1
3.908,0,0,0,0,0,0,0,0,0,1
3.912,0,0,0,0,0,0,0,0,0,1
3.916,0,0,0,0,0,0,0,0,0,1
3.92,0,0,0,0,0,0,0,0,0,1
3.924,0,0,0,0,0,0,0,0,0,1
3.928,0,0,0,0,0,0,0,0,0,1
3.932,0,0,0,0,0,0,0,0,0,1
3.936,0,0,0,0,0,0,0,0,0,1
3.94,0,0,0,0,0,0,0,0,0,1
3.944,0,0,0,0,0,0,0,0,0,1
3.948,0,0,0,0,0,0,0,0,0,1
3.952,0,0,0,0,0,0,0,0,0,1
3.956,0,0,0,0,0,0,0,0,0,1
3.96,0,0,0,0,0,0,0,0,0,1
3.964,0,0,0,0,0,0,0,0,0,1
3.968,0,0,0,0,0,0,0,0,0,1
3.972,0,0,0,0,0,0,0,0,0,1
3.976,0,0,0,0,0,0,0,0,0,1
3.98,0,0,0,0,0,0,0,0,0,1
3.984,0,0,0,0,0,0,0,0,0,1
3.988,0,0,0,0,0,0,0,0,0,1
3.992,0,0,0,0,0,0,0,0,0,1
3.996,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,1
4,0,1,0,0,0,0,0,0,1,0
4.004,0,1,0,0,0,0,0,0,1,0
4.008,0,1,0,0,0,0,0,0,1,0
4.012,0,1,0,0,0,0,0,0,1,0
4.016,0,1,0,0,0,0,0,0,1,0
4.02,0,1,0,0,0,0,0,0,1,0
4.024,0,1,0,0,0,0,0,0,1,0
4.028,0,1,0,0,0,0,0,0,1,0
4.032,0,1,0,0,0,0,0,0,1,0
4.036,0,1,0,0,0,0,0,0,1,0
4.04,0,1,0,0,0,0,0,0,1,0
4.044,0,1,0,0,0,0,0,0,1,0
4.048,0,1,0,0,0,0,0,0,1,0
4.052,0,1,0,0,0,0,0,0,1,0
4.056,0,1,0,0,0,0,0,0,1,0
4.06,0,1,0,0,0,0,0,0,1,0
4.064,0,1,0,0,0,0,0,0,1,0
4.068,0,1,0,0,0,0,0,0,1,0
4.072,0,1,0,0,0,0,0,0,1,0
4.076,0,1,0,0,0,0,0,0,1,0
4.08,0,1,0,0,0,0,0,0,1,0
4.084,0,1,0,0,0,0,0,0,1,0
4.088,0,1,0,0,0,0,0,0,1,0
4.092,0,1,0,0,0,0,0,0,1,0
4.096,0,1,0,0,0,0,0,0,1,0
4.1,0,1,0,0,0,0,0,0,1,0
4.104,0,1,0,0,0,0,0,0,1,0
4.108,0,1,0,0,0,0,0,0,1,0
4.112,0,1,0,0,0,0,0,0,1,0
4.116,0,1,0,0,0,0,0,0,1,0
4.12,0,1,0,0,0,0,0,0,1,0
4.124,0,1,0,0,0,0,0,0,1,0
4.128,0,1,0,0,0,0,0,0,1,0
4.132,0,1,0,0,0,0,0,0,1,0
4.136,0,1,0,0,0,0,0,0,1,0
4.14,0,1,0,0,0,0,0,0,1,0
4.144,0,1,0,0,0,0,0,0,1,0
4.148,0,1,0,0,0,0,0,0,1,0
4.152,0,1,0,0,0,0,0,0,1,0
4.156,0,1,0,0,0,0,0,0,1,0
4.16,0,1,0,0,0,0,0,0,1,0
4.164,0,1,0,0,0,0,0,0,1,0
4.168,0,1,0,0,0,0,0,0,1,0
4.172,0,1,0,0,0,0,0,0,1,0
4.176,0,1,0,0,0,0,0,0,1,0
4.18,0,1,0,0,0,0,0,0,1,0
4.184,0,1,0,0,0,0,0,0,1,0
4.188,0,1,0,0,0,0,0,0,1,0
4.192,0,1,0,0,0,0,0,0,1,0
4.196,0,1,0,0,0,0,0,0,1,0
4.2,0,1,0,0,0,0,0,0,1,0
4.204,0,1,0,0,0,0,0,0,1,0
4.208,0,1,0,0,0,0,0,0,1,0
4.212,0,1,0,0,0,0,0,0,1,0
4.216,0,1,0,0,0,0,0,0,1,0
4.22,0,1,0,0,0,0,0,0,1,0
4.224,0,1,0,0,0,0,0,0,1,0
4.228,0,1,0,0,0,0,0,0,1,0
4.232,0,1,0,0,0,0,0,0,1,0
4.236,0,1,0,0,0,0,0,0,1,0
4.24,0,1,0,0,0,0,0,0,1,0
4.244,0,1,0,0,0,0,0,0,1,0
4.248,0,1,0,0,0,0,0,0,1,0
4.252,0,1,0,0,0,0,0,0,1,0
4.256,0,1,0,0,0,0,0,0,1,0
4.26,0,1,0,0,0,0,0,0,1,0
4.264,0,1,0,0,0,0,0,0,1,0
4.268,0,1,0,0,0,0,0,0,1,0
4.272,0,1,0,0,0,0,0,0,1,0
4.276,0,1,0,0,0,0,0,0,1,0
4.28,0,1,0,0,0,0,0,0,1,0
4.284,0,1,0,0,0,0,0,0,1,0
4.288,0,1,0,0,0,0,0,0,1,0
4.292,0,1,0,0,0,0,0,0,1,0
4.296,0,1,0,0,0,0,0,0,1,0
4.3,0,1,0,0,0,0,0,0,1,0
4.304,0,1,0,0,0,0,0,0,1,0
4.308,0,1,0,0,0,0,0,0,1,0
4.312,0,1,0,0,0,0,0,0,1,0
4.316,0,1,0,0,0,0,0,0,1,0
4.32,0,1,0,0,0,0,0,0,1,0
4.324,0,1,0,0,0,0,0,0,1,0
4.328,0,1,0,0,0,0,0,0,1,0
4.332,0,1,0,0,0,0,0,0,1,0
4.336,0,1,0,0,0,0,0,0,1,0
4.34,0,1,0,0,0,0,0,0,1,0
4.344,0,1,0,0,0,0,0,0,1,0
4.348,0,1,0,0,0,0,0,0,1,0
4.352,0,1,0,0,0,0,0,0,1,0
4.356,0,1,0,0,0,0,0,0,1,0
4.36,0,1,0,0,0,0,0,0,1,0
4.364,0,1,0,0,0,0,0,0,1,0
4.368,0,1,0,0,0,0,0,0,1,0
4.372,0,1,0,0,0,0,0,0,1,0
4.376,0,1,0,0,0,0,0,0,1,0
4.38,0,1,0,0,0,0,0,0,1,0
4.384,0,1,0,0,0,0,0,0,1,0
4.388,0,1,0,0,0,0,0,0,1,0
4.392,0,1,0,0,0,0,0,0,1,0
4.396,0,1,0,0,0,0,0,0,1,0
4.4,0,1,0,0,0,0,0,0,1,0
4.404,0,1,0,0,0,0,0,0,1,0
4.408,0,1,0,0,0,0,0,0,1,0
4.412,0,1,0,0,0,0,0,0,1,0
4.416,0,1,0,0,0,0,0,0,1,0
4.42,0,1,0,0,0,0,0,0,1,0
4.424,0,1,0,0,0,0,0,0,1,0
4.428,0,1,0,0,0,0,0,0,1,0
4.432,0,1,0,0,0,0,0,0,1,0
4.436,0,1,0,0,0,0,0,0,1,0
4.44,0,1,0,0,0,0,0,0,1,0
4.444,0,1,0,0,0,0,0,0,1,0
4.448,0,1,0,0,0,0,0,0,1,0
4.452,0,1,0,0,0,0,0,0,1,0
4.456,0,1,0,0,0,0,0,0,1,0
4.46,0,1,0,0,0,0,0,0,1,0
4.464,0,1,0,0,0,0,0,0,1,0
4.468,0,1,0,0,0,0,0,0,1,0
4.472,0,1,0,0,0,0,0,0,1,0
4.476,0,1,0,0,0,0,0,0,1,0
4.48,0,1,0,0,0,0,0,0,1,0
4.484,0,1,0,0,0,0,0,0,1,0
4.488,0,1,0,0,0,0,0,0,1,0
4.492,0,1,0,0,0,0,0,0,1,0
4.496,0,1,0,0,0,0,0,0,1,0
4.5,0,1,0,0,0,0,0,0,1,0
4.504,0,1,0,0,0,0,0,0,1,0
4.508,0,1,0,0,0,0,0,0,1,0
4.512,0,1,0,0,0,0,0,0,1,0
4.516,0,1,0,0,0,0,0,0,1,0
4.52,0,1,0,0,0,0,0,0,1,0
4.524,0,1,0,0,0,0,0,0,1,0
4.528,0,1,0,0,0,0,0,0,1,0
4.532,0,1,0,0,0,0,0,0,1,0
4.536,0,1,0,0,0,0,0,0,1,0
4.54,0,1,0,0,0,0,0,0,1,0
4.544,0,1,0,0,0,0,0,0,1,0
4.548,0,1,0,0,0,0,0,0,1,0
4.552,0,1,0,0,0,0,0,0,1,0
4.556,0,1,0,0,0,0,0,0,1,0
4.56,0,1,0,0,0,0,0,0,1,0
4.564,0,1,0,0,0,0,0,0,1,0
4.568,0,1,0,0,0,0,0,0,1,0
4.572,0,1,0,0,0,0,0,0,1,0
4.576,0,1,0,0,0,0,0,0,1,0
