"time","Mux2x1.out"
6.978,3
6.981,3
6.984,3
6.987,3
6.99,3
6.993,3
6.996,3
6.999,3
7,3
7,4
7.002,4
7.005,4
7.008,4
7.011,4
7.014,4
7.017,4
7.02,4
7.023,4
7.026,4
7.029,4
7.032,4
7.035,4
7.038,4
7.041,4
7.044,4
7.047,4
7.05,4
7.053,4
7.056,4
7.059,4
7.062,4
7.065,4
7.068,4
7.071,4
7.074,4
7.077,4
7.08,4
7.083,4
7.086,4
7.089,4
7.092,4
7.095,4
7.098,4
7.101,4
7.104,4
7.107,4
7.11,4
7.113,4
7.116,4
7.119,4
7.122,4
7.125,4
7.128,4
7.131,4
7.134,4
7.137,4
7.14,4
7.143,4
7.146,4
7.149,4
7.152,4
7.155,4
7.158,4
7.161,4
7.164,4
7.167,4
7.17,4
7.173,4
7.176,4
7.179,4
7.182,4
7.185,4
7.188,4
7.191,4
7.194,4
7.197,4
7.2,4
7.203,4
7.206,4
7.209,4
7.212,4
7.215,4
7.218,4
7.221,4
7.224,4
7.227,4
7.23,4
7.233,4
7.236,4
7.239,4
7.242,4
7.245,4
7.248,4
7.251,4
7.254,4
7.257,4
7.26,4
7.263,4
7.266,4
7.269,4
7.272,4
7.275,4
7.278,4
7.281,4
7.284,4
7.287,4
7.29,4
7.293,4
7.296,4
7.299,4
7.302,4
7.305,4
7.308,4
7.311,4
7.314,4
7.317,4
7.32,4
7.323,4
7.326,4
7.329,4
7.332,4
7.335,4
7.338,4
7.341,4
7.344,4
7.347,4
7.35,4
7.353,4
7.356,4
7.359,4
7.362,4
7.365,4
7.368,4
7.371,4
7.374,4
7.377,4
7.38,4
7.383,4
7.386,4
7.389,4
7.392,4
7.395,4
7.398,4
7.401,4
7.404,4
7.407,4
7.41,4
7.413,4
7.416,4
7.419,4
7.422,4
7.425,4
7.428,4
7.431,4
7.434,4
7.437,4
7.44,4
7.443,4
7.446,4
7.449,4
7.452,4
7.455,4
7.458,4
7.461,4
7.464,4
7.467,4
7.47,4
7.473,4
7.476,4
7.479,4
7.482,4
7.485,4
7.488,4
7.491,4
7.494,4
7.497,4
7.5,4
7.503,4
7.506,4
7.509,4
7.512,4
7.515,4
7.518,4
7.521,4
7.524,4
7.527,4
7.53,4
7.533,4
7.536,4
7.539,4
7.542,4
7.545,4
7.548,4
7.551,4
7.554,4
7.557,4
7.56,4
7.563,4
7.566,4
7.569,4
7.572,4
7.575,4
7.578,4
7.581,4
7.584,4
7.587,4
7.59,4
7.593,4
7.596,4
7.599,4
7.602,4
7.605,4
7.608,4
7.611,4
7.614,4
7.617,4
7.62,4
7.623,4
7.626,4
7.629,4
7.632,4
7.635,4
7.638,4
7.641,4
7.644,4
7.647,4
7.65,4
7.653,4
7.656,4
7.659,4
7.662,4
7.665,4
7.668,4
7.671,4
7.674,4
7.677,4
7.68,4
7.683,4
7.686,4
7.689,4
7.692,4
7.695,4
7.698,4
7.701,4
7.704,4
7.707,4
7.71,4
7.713,4
7.716,4
7.719,4
7.722,4
7.725,4
7.728,4
7.731,4
7.734,4
7.737,4
7.74,4
7.743,4
7.746,4
7.749,4
7.752,4
7.755,4
7.758,4
7.761,4
7.764,4
7.767,4
7.77,4
7.773,4
7.776,4
7.779,4
7.782,4
7.785,4
7.788,4
7.791,4
7.794,4
7.797,4
7.8,4
7.803,4
7.806,4
7.809,4
7.812,4
7.815,4
7.818,4
7.821,4
7.824,4
7.827,4
7.83,4
7.833,4
7.836,4
7.839,4
7.842,4
7.845,4
7.848,4
7.851,4
7.854,4
7.857,4
7.86,4
7.863,4
7.866,4
7.869,4
7.872,4
7.875,4
7.878,4
7.881,4
7.884,4
7.887,4
7.89,4
7.893,4
7.896,4
7.899,4
7.902,4
7.905,4
7.908,4
7.911,4
7.914,4
7.917,4
7.92,4
7.923,4
7.926,4
7.929,4
7.932,4
7.935,4
7.938,4
7.941,4
7.944,4
7.947,4
7.95,4
7.953,4
7.956,4
7.959,4
7.962,4
7.965,4
7.968,4
7.971,4
7.974,4
7.977,4
7.98,4
7.983,4
7.986,4
7.989,4
7.992,4
7.995,4
7.998,4
8,4
8,3
8.001,3
8.004,3
8.007,3
8.01,3
8.013,3
8.016,3
8.019,3
8.022,3
8.025,3
8.028,3
8.031,3
8.034,3
8.037,3
8.04,3
8.043,3
8.046,3
8.049,3
8.052,3
8.055,3
8.058,3
8.061,3
8.064,3
8.067,3
8.07,3
8.073,3
8.076,3
8.079,3
8.082,3
8.085,3
8.088,3
8.091,3
8.094,3
8.097,3
8.1,3
8.103,3
8.106,3
8.109,3
8.112,3
8.115,3
8.118,3
8.121,3
8.124,3
8.127,3
8.13,3
8.133,3
8.136,3
8.139,3
8.142,3
8.145,3
8.148,3
8.151,3
8.154,3
8.157,3
8.16,3
8.163,3
8.166,3
8.169,3
8.172,3
8.175,3
8.178,3
8.181,3
8.184,3
8.187,3
8.19,3
8.193,3
8.196,3
8.199,3
8.202,3
8.205,3
8.208,3
8.211,3
8.214,3
8.217,3
8.22,3
8.223,3
8.226,3
8.229,3
8.232,3
8.235,3
8.238,3
8.241,3
8.244,3
8.247,3
8.25,3
8.253,3
8.256,3
8.259,3
8.262,3
8.265,3
8.268,3
8.271,3
8.274,3
8.277,3
8.28,3
8.283,3
8.286,3
8.289,3
8.292,3
8.295,3
8.298,3
8.301,3
8.304,3
8.307,3
8.31,3
8.313,3
8.316,3
8.319,3
8.322,3
8.325,3
8.328,3
8.331,3
8.334,3
8.337,3
8.34,3
8.343,3
8.346,3
8.349,3
8.352,3
8.355,3
8.358,3
8.361,3
8.364,3
8.367,3
8.37,3
8.373,3
8.376,3
8.379,3
8.382,3
8.385,3
8.388,3
8.391,3
8.394,3
8.397,3
8.4,3
8.403,3
8.406,3
8.409,3
8.412,3
8.415,3
8.418,3
8.421,3
8.424,3
8.427,3
8.43,3
8.433,3
8.436,3
8.439,3
8.442,3
8.445,3
8.448,3
8.451,3
8.454,3
8.457,3
8.46,3
8.463,3
8.466,3
8.469,3
8.472,3
8.475,3
8.478,3
8.481,3
8.484,3
8.487,3
8.49,3
8.493,3
8.496,3
8.499,3
8.502,3
8.505,3
8.508,3
8.511,3
8.514,3
8.517,3
8.52,3
8.523,3
8.526,3
8.529,3
8.532,3
8.535,3
8.538,3
8.541,3
8.544,3
8.547,3
8.55,3
8.553,3
8.556,3
8.559,3
8.562,3
8.565,3
8.568,3
8.571,3
8.574,3
8.577,3
8.58,3
8.583,3
8.586,3
8.589,3
8.592,3
8.595,3
8.598,3
8.601,3
8.604,3
8.607,3
8.61,3
8.613,3
8.616,3
8.619,3
8.622,3
8.625,3
8.628,3
8.631,3
8.634,3
8.637,3
8.64,3
8.643,3
8.646,3
8.649,3
8.652,3
8.655,3
8.658,3
8.661,3
8.664,3
8.667,3
8.67,3
8.673,3
8.676,3
8.679,3
8.682,3
8.685,3
8.688,3
8.691,3
8.694,3
8.697,3
8.7,3
8.703,3
8.706,3
8.709,3
8.712,3
8.715,3
8.718,3
8.721,3
8.724,3
8.727,3
8.73,3
8.733,3
8.736,3
8.739,3
8.742,3
8.745,3
8.748,3
8.751,3
8.754,3
8.757,3
8.76,3
8.763,3
8.766,3
8.769,3
8.772,3
8.775,3
8.778,3
8.781,3
8.784,3
8.787,3
8.79,3
8.793,3
8.796,3
8.799,3
8.802,3
8.805,3
8.808,3
8.811,3
8.814,3
8.817,3
8.82,3
8.823,3
8.826,3
8.829,3
8.832,3
8.835,3
8.838,3
8.841,3
8.844,3
8.847,3
8.85,3
8.853,3
8.856,3
8.859,3
8.862,3
8.865,3
8.868,3
8.871,3
8.874,3
8.877,3
8.88,3
8.883,3
8.886,3
8.889,3
8.892,3
8.895,3
8.898,3
8.901,3
8.904,3
8.907,3
8.91,3
8.913,3
8.916,3
8.919,3
8.922,3
8.925,3
8.928,3
8.931,3
8.934,3
8.937,3
8.94,3
8.943,3
8.946,3
8.949,3
8.952,3
8.955,3
8.958,3
8.961,3
8.964,3
8.967,3
8.97,3
8.973,3
8.976,3
8.979,3
8.982,3
8.985,3
8.988,3
8.991,3
8.994,3
8.997,3
9,3
9.003,3
9.006,3
9.009,3
9.012,3
9.015,3
9.018,3
9.021,3
9.024,3
9.027,3
9.03,3
9.033,3
9.036,3
9.039,3
9.042,3
9.045,3
9.048,3
9.051,3
9.054,3
9.057,3
9.06,3
9.063,3
9.066,3
9.069,3
9.072,3
9.075,3
9.078,3
9.081,3
9.084,3
9.087,3
9.09,3
9.093,3
9.096,3
9.099,3
9.102,3
9.105,3
9.108,3
9.111,3
9.114,3
9.117,3
9.12,3
9.123,3
9.126,3
9.129,3
9.132,3
9.135,3
9.138,3
9.141,3
9.144,3
9.147,3
9.15,3
9.153,3
9.156,3
9.159,3
9.162,3
9.165,3
9.168,3
9.171,3
9.174,3
9.177,3
9.18,3
9.183,3
9.186,3
9.189,3
9.192,3
9.195,3
9.198,3
9.201,3
9.204,3
9.207,3
9.21,3
9.213,3
9.216,3
9.219,3
9.222,3
9.225,3
9.228,3
9.231,3
9.234,3
9.237,3
9.24,3
9.243,3
9.246,3
9.249,3
9.252,3
9.255,3
9.258,3
9.261,3
9.264,3
9.267,3
9.27,3
9.273,3
9.276,3
9.279,3
9.282,3
9.285,3
9.288,3
9.291,3
9.294,3
9.297,3
9.3,3
9.303,3
9.306,3
9.309,3
9.312,3
9.315,3
9.318,3
9.321,3
9.324,3
9.327,3
9.33,3
9.333,3
9.336,3
9.339,3
9.342,3
9.345,3
9.348,3
9.351,3
9.354,3
9.357,3
9.36,3
9.363,3
9.366,3
9.369,3
9.372,3
9.375,3
9.378,3
9.381,3
9.384,3
9.387,3
9.39,3
9.393,3
9.396,3
9.399,3
9.402,3
9.405,3
9.408,3
9.411,3
9.414,3
9.417,3
9.42,3
9.423,3
9.426,3
9.429,3
9.432,3
9.435,3
9.438,3
9.441,3
9.444,3
9.447,3
9.45,3
9.453,3
9.456,3
9.459,3
9.462,3
9.465,3
9.468,3
9.471,3
9.474,3
9.477,3
9.48,3
9.483,3
9.486,3
9.489,3
9.492,3
9.495,3
9.498,3
9.501,3
9.504,3
9.507,3
9.51,3
9.513,3
9.516,3
9.519,3
9.522,3
9.525,3
9.528,3
9.531,3
9.534,3
9.537,3
9.54,3
9.543,3
9.546,3
9.549,3
9.552,3
9.555,3
9.558,3
9.561,3
9.564,3
9.567,3
9.57,3
9.573,3
9.576,3
9.579,3
9.582,3
9.585,3
9.588,3
9.591,3
9.594,3
9.597,3
9.6,3
9.603,3
9.606,3
9.609,3
9.612,3
9.615,3
9.618,3
9.621,3
9.624,3
9.627,3
9.63,3
9.633,3
9.636,3
9.639,3
9.642,3
9.645,3
9.648,3
9.651,3
9.654,3
9.657,3
9.66,3
9.663,3
9.666,3
9.669,3
9.672,3
9.675,3
9.678,3
9.681,3
9.684,3
9.687,3
9.69,3
9.693,3
9.696,3
9.699,3
9.702,3
9.705,3
9.708,3
9.711,3
9.714,3
9.717,3
9.72,3
9.723,3
9.726,3
9.729,3
9.732,3
9.735,3
9.738,3
9.741,3
9.744,3
9.747,3
9.75,3
9.753,3
9.756,3
9.759,3
9.762,3
9.765,3
9.768,3
9.771,3
9.774,3
9.777,3
9.78,3
9.783,3
9.786,3
9.789,3
9.792,3
9.795,3
9.798,3
9.801,3
9.804,3
9.807,3
9.81,3
9.813,3
9.816,3
9.819,3
9.822,3
9.825,3
9.828,3
9.831,3
9.834,3
9.837,3
9.84,3
9.843,3
9.846,3
9.849,3
9.852,3
9.855,3
9.858,3
9.861,3
9.864,3
9.867,3
9.87,3
9.873,3
9.876,3
9.879,3
9.882,3
9.885,3
9.888,3
9.891,3
9.894,3
9.897,3
9.9,3
9.903,3
9.906,3
9.909,3
9.912,3
9.915,3
9.918,3
9.921,3
9.924,3
9.927,3
9.93,3
9.933,3
9.936,3
9.939,3
9.942,3
9.945,3
9.948,3
9.951,3
9.954,3
9.957,3
9.96,3
9.963,3
9.966,3
9.969,3
9.972,3
9.975,3
9.978,3
9.981,3
9.984,3
9.987,3
9.99,3
9.993,3
9.996,3
9.999,3
10,3
10,2
10.002,2
10.005,2
10.008,2
10.011,2
10.014,2
10.017,2
10.02,2
10.023,2
10.026,2
10.029,2
10.032,2
10.035,2
10.038,2
10.041,2
10.044,2
10.047,2
10.05,2
10.053,2
10.056,2
10.059,2
10.062,2
10.065,2
10.068,2
10.071,2
10.074,2
10.077,2
10.08,2
10.083,2
10.086,2
10.089,2
10.092,2
10.095,2
10.098,2
10.101,2
10.104,2
10.107,2
10.11,2
10.113,2
10.116,2
10.119,2
10.122,2
10.125,2
10.128,2
10.131,2
10.134,2
10.137,2
10.14,2
10.143,2
10.146,2
10.149,2
10.152,2
10.155,2
10.158,2
10.161,2
10.164,2
10.167,2
10.17,2
10.173,2
10.176,2
10.179,2
10.182,2
10.185,2
10.188,2
10.191,2
10.194,2
10.197,2
10.2,2
10.203,2
10.206,2
10.209,2
10.212,2
10.215,2
10.218,2
10.221,2
10.224,2
10.227,2
10.23,2
10.233,2
10.236,2
10.239,2
10.242,2
10.245,2
10.248,2
10.251,2
10.254,2
10.257,2
10.26,2
10.263,2
10.266,2
10.269,2
10.272,2
10.275,2
10.278,2
10.281,2
10.284,2
10.287,2
10.29,2
10.293,2
10.296,2
10.299,2
10.302,2
10.305,2
10.308,2
10.311,2
10.314,2
10.317,2
10.32,2
10.323,2
10.326,2
10.329,2
10.332,2
10.335,2
10.338,2
10.341,2
10.344,2
10.347,2
10.35,2
10.353,2
10.356,2
10.359,2
10.362,2
10.365,2
10.368,2
10.371,2
10.374,2
10.377,2
10.38,2
10.383,2
10.386,2
10.389,2
10.392,2
10.395,2
10.398,2
10.401,2
10.404,2
10.407,2
10.41,2
10.413,2
10.416,2
10.419,2
10.422,2
10.425,2
10.428,2
10.431,2
10.434,2
10.437,2
10.44,2
10.443,2
10.446,2
10.449,2
10.452,2
10.455,2
10.458,2
10.461,2
10.464,2
10.467,2
10.47,2
10.473,2
10.476,2
10.479,2
10.482,2
10.485,2
10.488,2
10.491,2
10.494,2
10.497,2
10.5,2
10.503,2
10.506,2
10.509,2
10.512,2
10.515,2
10.518,2
10.521,2
10.524,2
10.527,2
10.53,2
10.533,2
10.536,2
10.539,2
10.542,2
10.545,2
10.548,2
10.551,2
10.554,2
10.557,2
10.56,2
10.563,2
10.566,2
10.569,2
10.572,2
10.575,2
10.578,2
10.581,2
10.584,2
10.587,2
10.59,2
10.593,2
10.596,2
10.599,2
10.602,2
10.605,2
10.608,2
10.611,2
10.614,2
10.617,2
10.62,2
10.623,2
10.626,2
10.629,2
10.632,2
10.635,2
10.638,2
10.641,2
10.644,2
10.647,2
10.65,2
10.653,2
10.656,2
10.659,2
10.662,2
10.665,2
10.668,2
10.671,2
10.674,2
10.677,2
10.68,2
10.683,2
10.686,2
10.689,2
10.692,2
10.695,2
10.698,2
10.701,2
10.704,2
10.707,2
10.71,2
10.713,2
10.716,2
10.719,2
10.722,2
10.725,2
10.728,2
10.731,2
10.734,2
10.737,2
10.74,2
10.743,2
10.746,2
10.749,2
10.752,2
10.755,2
10.758,2
10.761,2
10.764,2
10.767,2
10.77,2
10.773,2
10.776,2
10.779,2
10.782,2
10.785,2
10.788,2
10.791,2
10.794,2
10.797,2
10.8,2
10.803,2
10.806,2
10.809,2
10.812,2
10.815,2
10.818,2
10.821,2
10.824,2
10.827,2
10.83,2
10.833,2
10.836,2
10.839,2
10.842,2
10.845,2
10.848,2
10.851,2
10.854,2
10.857,2
10.86,2
10.863,2
10.866,2
10.869,2
10.872,2
10.875,2
10.878,2
10.881,2
10.884,2
10.887,2
10.89,2
10.893,2
10.896,2
10.899,2
10.902,2
10.905,2
10.908,2
10.911,2
10.914,2
10.917,2
10.92,2
10.923,2
10.926,2
10.929,2
10.932,2
10.935,2
10.938,2
10.941,2
10.944,2
10.947,2
10.95,2
10.953,2
10.956,2
10.959,2
10.962,2
10.965,2
10.968,2
10.971,2
10.974,2
10.977,2
10.98,2
10.983,2
10.986,2
10.989,2
10.992,2
10.995,2
10.998,2
11.001,2
11.004,2
11.007,2
11.01,2
11.013,2
11.016,2
11.019,2
11.022,2
11.025,2
11.028,2
11.031,2
11.034,2
11.037,2
11.04,2
11.043,2
11.046,2
11.049,2
11.052,2
11.055,2
11.058,2
11.061,2
11.064,2
11.067,2
11.07,2
11.073,2
11.076,2
11.079,2
11.082,2
11.085,2
11.088,2
11.091,2
11.094,2
11.097,2
11.1,2
11.103,2
11.106,2
11.109,2
11.112,2
11.115,2
11.118,2
11.121,2
11.124,2
11.127,2
11.13,2
11.133,2
11.136,2
11.139,2
11.142,2
11.145,2
11.148,2
11.151,2
11.154,2
11.157,2
11.16,2
11.163,2
11.166,2
11.169,2
11.172,2
11.175,2
11.178,2
11.181,2
11.184,2
11.187,2
11.19,2
11.193,2
11.196,2
11.199,2
11.202,2
11.205,2
11.208,2
11.211,2
11.214,2
11.217,2
11.22,2
11.223,2
11.226,2
11.229,2
11.232,2
11.235,2
11.238,2
11.241,2
11.244,2
11.247,2
11.25,2
11.253,2
11.256,2
11.259,2
11.262,2
11.265,2
11.268,2
11.271,2
11.274,2
11.277,2
11.28,2
11.283,2
11.286,2
11.289,2
11.292,2
11.295,2
11.298,2
11.301,2
11.304,2
11.307,2
11.31,2
11.313,2
11.316,2
11.319,2
11.322,2
11.325,2
11.328,2
11.331,2
11.334,2
11.337,2
11.34,2
11.343,2
11.346,2
11.349,2
11.352,2
11.355,2
11.358,2
11.361,2
11.364,2
11.367,2
11.37,2
11.373,2
11.376,2
11.379,2
11.382,2
11.385,2
11.388,2
11.391,2
11.394,2
11.397,2
11.4,2
11.403,2
11.406,2
11.409,2
11.412,2
11.415,2
11.418,2
11.421,2
11.424,2
11.427,2
11.43,2
11.433,2
11.436,2
11.439,2
11.442,2
11.445,2
11.448,2
11.451,2
11.454,2
11.457,2
11.46,2
11.463,2
11.466,2
11.469,2
11.472,2
11.475,2
11.478,2
11.481,2
11.484,2
11.487,2
11.49,2
11.493,2
11.496,2
11.499,2
11.502,2
11.505,2
11.508,2
11.511,2
11.514,2
11.517,2
11.52,2
11.523,2
11.526,2
11.529,2
11.532,2
11.535,2
11.538,2
11.541,2
11.544,2
11.547,2
11.55,2
11.553,2
11.556,2
11.559,2
11.562,2
11.565,2
11.568,2
11.571,2
11.574,2
11.577,2
11.58,2
11.583,2
11.586,2
11.589,2
11.592,2
11.595,2
11.598,2
11.601,2
11.604,2
11.607,2
11.61,2
11.613,2
11.616,2
11.619,2
11.622,2
11.625,2
11.628,2
11.631,2
11.634,2
11.637,2
11.64,2
11.643,2
11.646,2
11.649,2
11.652,2
11.655,2
11.658,2
11.661,2
11.664,2
11.667,2
11.67,2
11.673,2
11.676,2
11.679,2
11.682,2
11.685,2
11.688,2
11.691,2
11.694,2
11.697,2
11.7,2
11.703,2
11.706,2
11.709,2
11.712,2
11.715,2
11.718,2
11.721,2
11.724,2
11.727,2
11.73,2
11.733,2
11.736,2
11.739,2
11.742,2
11.745,2
11.748,2
11.751,2
11.754,2
11.757,2
11.76,2
11.763,2
11.766,2
11.769,2
11.772,2
11.775,2
11.778,2
11.781,2
11.784,2
11.787,2
11.79,2
11.793,2
11.796,2
11.799,2
11.802,2
11.805,2
11.808,2
11.811,2
11.814,2
11.817,2
11.82,2
11.823,2
11.826,2
11.829,2
11.832,2
11.835,2
11.838,2
11.841,2
11.844,2
11.847,2
11.85,2
11.853,2
11.856,2
11.859,2
11.862,2
11.865,2
11.868,2
11.871,2
11.874,2
11.877,2
11.88,2
11.883,2
11.886,2
11.889,2
11.892,2
11.895,2
11.898,2
11.901,2
11.904,2
11.907,2
11.91,2
11.913,2
11.916,2
11.919,2
11.922,2
11.925,2
11.928,2
11.931,2
11.934,2
11.937,2
11.94,2
11.943,2
11.946,2
11.949,2
11.952,2
11.955,2
11.958,2
11.961,2
11.964,2
11.967,2
11.97,2
11.973,2
11.976,2
11.979,2
11.982,2
11.985,2
11.988,2
11.991,2
11.994,2
11.997,2
12,2
12,1
12.003,1
12.006,1
12.009,1
12.012,1
12.015,1
12.018,1
12.021,1
12.024,1
12.027,1
12.03,1
12.033,1
12.036,1
12.039,1
12.042,1
12.045,1
12.048,1
12.051,1
12.054,1
12.057,1
12.06,1
12.063,1
12.066,1
12.069,1
12.072,1
12.075,1
12.078,1
12.081,1
12.084,1
12.087,1
12.09,1
12.093,1
12.096,1
12.099,1
12.102,1
12.105,1
12.108,1
12.111,1
12.114,1
12.117,1
12.12,1
12.123,1
12.126,1
12.129,1
12.132,1
12.135,1
12.138,1
12.141,1
12.144,1
12.147,1
12.15,1
12.153,1
12.156,1
12.159,1
12.162,1
12.165,1
12.168,1
12.171,1
12.174,1
12.177,1
12.18,1
12.183,1
12.186,1
12.189,1
12.192,1
12.195,1
12.198,1
12.201,1
12.204,1
12.207,1
12.21,1
12.213,1
12.216,1
12.219,1
12.222,1
12.225,1
12.228,1
12.231,1
12.234,1
12.237,1
12.24,1
12.243,1
12.246,1
12.249,1
12.252,1
12.255,1
12.258,1
12.261,1
12.264,1
12.267,1
12.27,1
12.273,1
12.276,1
12.279,1
12.282,1
12.285,1
12.288,1
12.291,1
12.294,1
12.297,1
12.3,1
12.303,1
12.306,1
12.309,1
12.312,1
12.315,1
12.318,1
12.321,1
12.324,1
12.327,1
12.33,1
12.333,1
12.336,1
12.339,1
12.342,1
12.345,1
12.348,1
12.351,1
12.354,1
12.357,1
12.36,1
12.363,1
12.366,1
12.369,1
12.372,1
12.375,1
12.378,1
12.381,1
12.384,1
12.387,1
12.39,1
12.393,1
12.396,1
12.399,1
12.402,1
12.405,1
12.408,1
12.411,1
12.414,1
12.417,1
12.42,1
12.423,1
12.426,1
12.429,1
12.432,1
12.435,1
12.438,1
12.441,1
12.444,1
12.447,1
12.45,1
12.453,1
12.456,1
12.459,1
12.462,1
12.465,1
12.468,1
12.471,1
12.474,1
12.477,1
12.48,1
12.483,1
12.486,1
12.489,1
12.492,1
12.495,1
12.498,1
12.501,1
12.504,1
12.507,1
12.51,1
12.513,1
12.516,1
12.519,1
12.522,1
12.525,1
12.528,1
12.531,1
12.534,1
12.537,1
12.54,1
12.543,1
12.546,1
12.549,1
12.552,1
12.555,1
12.558,1
12.561,1
12.564,1
12.567,1
12.57,1
12.573,1
12.576,1
12.579,1
12.582,1
12.585,1
12.588,1
12.591,1
12.594,1
12.597,1
12.6,1
12.603,1
12.606,1
12.609,1
12.612,1
12.615,1
12.618,1
12.621,1
12.624,1
12.627,1
12.63,1
12.633,1
12.636,1
12.639,1
12.642,1
12.645,1
12.648,1
12.651,1
12.654,1
12.657,1
12.66,1
12.663,1
12.666,1
12.669,1
12.672,1
12.675,1
12.678,1
12.681,1
12.684,1
12.687,1
12.69,1
12.693,1
12.696,1
12.699,1
12.702,1
12.705,1
12.708,1
12.711,1
12.714,1
12.717,1
12.72,1
12.723,1
12.726,1
12.729,1
12.732,1
12.735,1
12.738,1
12.741,1
12.744,1
12.747,1
12.75,1
12.753,1
12.756,1
12.759,1
12.762,1
12.765,1
12.768,1
12.771,1
12.774,1
12.777,1
12.78,1
12.783,1
12.786,1
12.789,1
12.792,1
12.795,1
12.798,1
12.801,1
12.804,1
12.807,1
12.81,1
12.813,1
12.816,1
12.819,1
12.822,1
12.825,1
12.828,1
12.831,1
12.834,1
12.837,1
12.84,1
12.843,1
12.846,1
12.849,1
12.852,1
12.855,1
12.858,1
12.861,1
12.864,1
12.867,1
12.87,1
12.873,1
12.876,1
12.879,1
12.882,1
12.885,1
12.888,1
12.891,1
12.894,1
12.897,1
12.9,1
12.903,1
12.906,1
12.909,1
12.912,1
12.915,1
12.918,1
12.921,1
12.924,1
12.927,1
12.93,1
12.933,1
12.936,1
12.939,1
12.942,1
12.945,1
12.948,1
12.951,1
12.954,1
12.957,1
12.96,1
12.963,1
12.966,1
12.969,1
12.972,1
12.975,1
12.978,1
12.981,1
12.984,1
12.987,1
12.99,1
12.993,1
12.996,1
12.999,1
13.002,1
13.005,1
13.008,1
13.011,1
13.014,1
13.017,1
13.02,1
13.023,1
13.026,1
13.029,1
13.032,1
13.035,1
13.038,1
13.041,1
13.044,1
13.047,1
13.05,1
13.053,1
13.056,1
13.059,1
13.062,1
13.065,1
13.068,1
13.071,1
13.074,1
13.077,1
13.08,1
13.083,1
13.086,1
13.089,1
13.092,1
13.095,1
13.098,1
13.101,1
13.104,1
13.107,1
13.11,1
13.113,1
13.116,1
13.119,1
13.122,1
13.125,1
13.128,1
13.131,1
13.134,1
13.137,1
13.14,1
13.143,1
13.146,1
13.149,1
13.152,1
13.155,1
13.158,1
13.161,1
13.164,1
13.167,1
13.17,1
13.173,1
13.176,1
13.179,1
13.182,1
13.185,1
13.188,1
13.191,1
13.194,1
13.197,1
13.2,1
13.203,1
13.206,1
13.209,1
13.212,1
13.215,1
13.218,1
13.221,1
13.224,1
13.227,1
13.23,1
13.233,1
13.236,1
13.239,1
13.242,1
13.245,1
13.248,1
13.251,1
13.254,1
13.257,1
13.26,1
13.263,1
13.266,1
13.269,1
13.272,1
13.275,1
13.278,1
13.281,1
13.284,1
13.287,1
13.29,1
13.293,1
13.296,1
13.299,1
13.302,1
13.305,1
13.308,1
13.311,1
13.314,1
13.317,1
13.32,1
13.323,1
13.326,1
13.329,1
13.332,1
13.335,1
13.338,1
13.341,1
13.344,1
13.347,1
13.35,1
13.353,1
13.356,1
13.359,1
13.362,1
13.365,1
13.368,1
13.371,1
13.374,1
13.377,1
13.38,1
13.383,1
13.386,1
13.389,1
13.392,1
13.395,1
13.398,1
13.401,1
13.404,1
13.407,1
13.41,1
13.413,1
13.416,1
13.419,1
13.422,1
13.425,1
13.428,1
13.431,1
13.434,1
13.437,1
13.44,1
13.443,1
13.446,1
13.449,1
13.452,1
13.455,1
13.458,1
13.461,1
13.464,1
13.467,1
13.47,1
13.473,1
13.476,1
13.479,1
13.482,1
13.485,1
13.488,1
13.491,1
13.494,1
13.497,1
13.5,1
13.503,1
13.506,1
13.509,1
13.512,1
13.515,1
13.518,1
13.521,1
13.524,1
13.527,1
13.53,1
13.533,1
13.536,1
13.539,1
13.542,1
13.545,1
13.548,1
13.551,1
13.554,1
13.557,1
13.56,1
13.563,1
13.566,1
13.569,1
13.572,1
13.575,1
13.578,1
13.581,1
13.584,1
13.587,1
13.59,1
13.593,1
13.596,1
13.599,1
13.602,1
13.605,1
13.608,1
13.611,1
13.614,1
13.617,1
13.62,1
13.623,1
13.626,1
13.629,1
13.632,1
13.635,1
13.638,1
13.641,1
13.644,1
13.647,1
13.65,1
13.653,1
13.656,1
13.659,1
13.662,1
13.665,1
13.668,1
13.671,1
13.674,1
13.677,1
13.68,1
13.683,1
13.686,1
13.689,1
13.692,1
13.695,1
13.698,1
13.701,1
13.704,1
13.707,1
13.71,1
13.713,1
13.716,1
13.719,1
13.722,1
13.725,1
13.728,1
13.731,1
13.734,1
13.737,1
13.74,1
13.743,1
13.746,1
13.749,1
13.752,1
13.755,1
13.758,1
13.761,1
13.764,1
13.767,1
13.77,1
13.773,1
13.776,1
13.779,1
13.782,1
13.785,1
13.788,1
13.791,1
13.794,1
13.797,1
13.8,1
13.803,1
13.806,1
13.809,1
13.812,1
13.815,1
13.818,1
13.821,1
13.824,1
13.827,1
13.83,1
13.833,1
13.836,1
13.839,1
13.842,1
13.845,1
13.848,1
13.851,1
13.854,1
13.857,1
13.86,1
13.863,1
13.866,1
13.869,1
13.872,1
13.875,1
13.878,1
13.881,1
13.884,1
13.887,1
13.89,1
13.893,1
13.896,1
13.899,1
13.902,1
13.905,1
13.908,1
13.911,1
13.914,1
13.917,1
13.92,1
13.923,1
13.926,1
13.929,1
13.932,1
13.935,1
13.938,1
13.941,1
13.944,1
13.947,1
13.95,1
13.953,1
13.956,1
