"time","thd1.harmonic.mean1.x","thd1.harmonic.mean2.x","thd1.rootMeanSquare.mean.x","thdRMS.harmonic.mean1.x","thdRMS.harmonic.mean2.x","thdRMS.rootMeanSquare.mean.x"
0.03675,0.302962093120159,1.77557056638542,180.100095552152,0.302962093120159,1.77557056638542,180.100095552152
0.0368,0.29836417288511,1.78294305922476,180.855056334621,0.29836417288511,1.78294305922476,180.855056334621
0.03685,0.293645963394497,1.7902502553292,181.611638075987,0.293645963394497,1.7902502553292,181.611638075987
0.0369,0.288809902969168,1.79748791863971,182.36936618368,0.288809902969168,1.79748791863971,182.36936618368
0.03695,0.283858669871345,1.80465175055899,183.127733787095,0.283858669871345,1.80465175055899,183.127733787095
0.037,0.278795195417726,1.81173739387697,183.886200573095,0.278795195417726,1.81173739387697,183.886200573095
0.03705,0.273622661005621,1.81874045392158,184.644195887316,0.273622661005621,1.81874045392158,184.644195887316
0.0371,0.268344509843641,1.82565650487037,185.401117991074,0.268344509843641,1.82565650487037,185.401117991074
0.03715,0.262964442871497,1.83248110997756,186.156337316121,0.262964442871497,1.83248110997756,186.156337316121
0.0372,0.257486427439156,1.83920983098716,186.909196515456,0.257486427439156,1.83920983098716,186.909196515456
0.03725,0.251914693620205,1.84583824666269,187.659013519984,0.251914693620205,1.84583824666269,187.659013519984
0.0373,0.246253737920923,1.85236196544175,188.405082753409,0.246253737920923,1.85236196544175,188.405082753409
0.03735,0.240508321953696,1.85877664188282,189.146677587522,0.240508321953696,1.85877664188282,189.146677587522
0.0374,0.234683468810454,1.86507799226147,189.883053116676,0.234683468810454,1.86507799226147,189.883053116676
0.03745,0.228784466197417,1.87126180911193,190.613447649741,0.228784466197417,1.87126180911193,190.613447649741
0.0375,0.222816854472006,1.87732397854488,191.337087082343,0.222816854472006,1.87732397854488,191.337087082343
0.03755,0.21678643302315,1.88326049425361,192.053185782004,0.21678643302315,1.88326049425361,192.053185782004
0.0376,0.210699243213739,1.88906747448003,192.760951748326,0.210699243213739,1.88906747448003,192.760951748326
0.03765,0.204561573555378,1.89474117675021,193.459587794953,0.204561573555378,1.89474117675021,193.459587794953
0.0377,0.198379941717374,1.90027801337536,194.148296635266,0.198379941717374,1.90027801337536,194.148296635266
0.03775,0.192161095766956,1.90567456680973,194.826282795377,0.192161095766956,1.90567456680973,194.826282795377
0.0378,0.18591199704125,1.91092760386374,195.492757335904,0.18591199704125,1.91092760386374,195.492757335904
0.03785,0.179639815951425,1.91603409067884,196.146940572014,0.179639815951425,1.91603409067884,196.146940572014
0.0379,0.173351917426205,1.92099120647081,196.788066281,0.173351917426205,1.92099120647081,196.788066281
0.03795,0.167055849698981,1.9257963565092,197.415385174419,0.167055849698981,1.9257963565092,197.415385174419
0.038,0.160759334031585,1.93044718684936,198.02816859293,0.160759334031585,1.93044718684936,198.02816859293
0.03805,0.15447024533789,1.93494159320256,198.62571245994,0.15447024533789,1.93494159320256,198.62571245994
0.0381,0.148196606548855,1.93927773806139,199.207340713462,0.148196606548855,1.93927773806139,199.207340713462
0.03815,0.141946563451758,1.94345405503782,199.772409206332,0.141946563451758,1.94345405503782,199.772409206332
0.0382,0.135728378816686,1.94746926642158,200.320309291256,0.135728378816686,1.94746926642158,200.320309291256
0.03825,0.129550406963794,1.95132238533224,200.850471209537,0.129550406963794,1.95132238533224,200.850471209537
0.0383,0.123421084702676,1.95501273159484,201.362367854784,0.123421084702676,1.95501273159484,201.362367854784
0.03835,0.117348907097492,1.95853993294642,201.855517672859,0.117348907097492,1.95853993294642,201.855517672859
0.0384,0.111342414683085,1.96190393759841,202.329488285407,0.111342414683085,1.96190393759841,202.329488285407
0.03845,0.105410171266155,1.96510501609906,202.783899151294,0.105410171266155,1.96510501609906,202.783899151294
0.0385,0.0995607471764662,1.96814376842826,203.218424520896,0.0995607471764662,1.96814376842826,203.218424520896
0.03855,0.0938026995991601,1.97102112870382,203.632796347269,0.0938026995991601,1.97102112870382,203.632796347269
0.0386,0.0881445520832994,1.97373836411869,204.026805794954,0.0881445520832994,1.97373836411869,204.026805794954
0.03865,0.0825947772312343,1.97629708468611,204.400307034764,0.0825947772312343,1.97629708468611,204.400307034764
0.0387,0.0771617740363823,1.97869923370856,204.753216901274,0.0771617740363823,1.97869923370856,204.753216901274
0.03875,0.0718538508458676,1.98094709961546,205.085519199302,0.0718538508458676,1.98094709961546,205.085519199302
0.0388,0.0666792032610617,1.98304330250458,205.39726319266,0.0666792032610617,1.98304330250458,205.39726319266
0.03885,0.0616458959788999,1.98499080377999,205.688567542064,0.0616458959788999,1.98499080377999,205.688567542064
0.0389,0.0567618422214324,1.98679289199332,205.959618318178,0.0567618422214324,1.98679289199332,205.959618318178
0.03895,0.0520347847009433,1.98845318795198,206.210671897726,0.0520347847009433,1.98845318795198,206.210671897726
0.039,0.0474722763835886,1.98997563174464,206.442053057551,0.0474722763835886,1.98997563174464,206.442053057551
0.03905,0.0430816616341276,1.99136448151073,206.654156160313,0.0430816616341276,1.99136448151073,206.654156160313
0.0391,0.0388700574571052,1.99262430365405,206.847444023276,0.0388700574571052,1.99262430365405,206.847444023276
0.03915,0.0348443365426479,1.99375996330162,207.022446600544,0.0348443365426479,1.99375996330162,207.022446600544
0.0392,0.0310111075043605,1.994776619611,207.17976136836,0.0310111075043605,1.994776619611,207.17976136836
0.03925,0.0273767017244899,1.99567970723309,207.320049071666,0.0273767017244899,1.99567970723309,207.320049071666
0.0393,0.0239471517627594,1.99647493568842,207.444035451754,0.0239471517627594,1.99647493568842,207.444035451754
0.03935,0.0207281820937857,1.99716826543205,207.552505069421,0.0207281820937857,1.99716826543205,207.552505069421
0.0394,0.0177251874134755,1.99776590617724,207.646302740967,0.0177251874134755,1.99776590617724,207.646302740967
0.03945,0.01494322544252,1.99827429271063,207.726327122411,0.01494322544252,1.99827429271063,207.726327122411
0.0395,0.0123869970517605,1.99870007931688,207.793530849226,0.0123869970517605,1.99870007931688,207.793530849226
0.03955,0.0100608398561205,1.99905011697605,207.848914496878,0.0100608398561205,1.99905011697605,207.848914496878
0.0396,0.0079687119729018,1.99933144305609,207.893525044463,0.0079687119729018,1.99933144305609,207.893525044463
0.03965,0.00611418463752678,1.99955126102552,207.928450690446,0.00611418463752678,1.99955126102552,207.928450690446
0.0397,0.00450043201117301,1.99971692481439,207.95481733641,0.00450043201117301,1.99971692481439,207.95481733641
0.03975,0.0031302203778317,1.99983592189839,207.973784648285,0.0031302203778317,1.99983592189839,207.973784648285
0.0398,0.00200590704798869,1.99991585213202,207.986540411184,0.00200590704798869,1.99991585213202,207.986540411184
0.03985,0.00112942385090378,1.99996441425406,207.994297913412,0.00112942385090378,1.99996441425406,207.994297913412
0.0399,0.000502284595732225,1.99998938129955,207.998288946983,0.000502284595732225,1.99998938129955,207.998288946983
0.03995,0.000125567378288081,1.99999858704462,207.999761177817,0.000125567378288081,1.99999858704462,207.999761177817
0.04,-7.80107047614922e-08,1.99999990284807,207.999971694565,-7.80107047614922e-08,1.99999990284807,207.999971694565
0.04,0,0,0,0,0,0
0.04005,0.000125646221692816,1.31597187060815e-06,0.000210538428403062,0.000125646221692816,1.31597187060815e-06,0.000210538428403062
0.0401,0.000502364397491316,1.05224636388325e-05,0.00168308511909458,0.000502364397491316,1.05224636388325e-05,0.00168308511909458
0.04015,0.00112950807428895,3.54909998366236e-05,0.00567474891858469,0.00112950807428895,3.54909998366236e-05,0.00567474891858469
0.0402,0.00200599438135516,8.40541653340478e-05,0.0134327035555728,0.00200599438135516,8.40541653340478e-05,0.0134327035555728
0.04025,0.00313031225165549,0.000163986398650132,0.0261892893260544,0.00313031225165549,0.000163986398650132,0.0261892893260544
0.0403,0.00450052683800593,0.000282984995907595,0.0451572117134005,0.00450052683800593,0.000282984995907595,0.0451572117134005
0.04035,0.00611428351664296,0.000448651159466072,0.0715247835793233,0.00611428351664296,0.000448651159466072,0.0715247835793233
0.0404,0.00796881416993986,0.000668471484183036,0.106451332324312,0.00796881416993986,0.000668471484183036,0.106451332324312
0.04045,0.0100609451120884,0.000949800044444082,0.151062822568821,0.0100609451120884,0.000949800044444082,0.151062822568821
0.0405,0.0123871054885145,0.00129984071004633,0.206447593672422,0.0123871054885145,0.00129984071004633,0.206447593672422
0.04055,0.0149433364367364,0.00172562991607506,0.273652280130184,0.0149433364367364,0.00172562991607506,0.273652280130184
0.0406,0.0177253015101403,0.00223402004918316,0.353677968103309,0.0177253015101403,0.00223402004918316,0.353677968103309
0.04065,0.0207282982571489,0.00283166348684194,0.44747660240229,0.0207282982571489,0.00283166348684194,0.44747660240229
0.0407,0.0239472706428124,0.0035249972813425,0.555947643021116,0.0239472706428124,0.0035249972813425,0.555947643021116
0.04075,0.0273768222438949,0.00432022853611037,0.679934986198012,0.0273768222438949,0.00432022853611037,0.679934986198012
0.0408,0.0310112302967458,0.00522332054935727,0.820224172927232,0.0310112302967458,0.00522332054935727,0.820224172927232
0.04085,0.0348444605888205,0.00623997977540795,0.977539899502374,0.0348444605888205,0.00623997977540795,0.977539899502374
0.0409,0.0388701830938685,0.00737564363319232,1.15254383721064,0.0388701830938685,0.00737564363319232,1.15254383721064
0.04095,0.0430817882696297,0.00863546919591664,1.34583276867133,0.0430817882696297,0.00863546919591664,1.34583276867133
0.041,0.0474724039796819,0.0100243228038781,1.55793704981585,0.0474724039796819,0.0100243228038781,1.55793704981585
0.04105,0.0520349129766974,0.0115467706005732,1.78931939140546,0.0520349129766974,0.0115467706005732,1.78931939140546
0.0411,0.0567619709339675,0.0132070700934791,2.04037398871994,0.0567619709339675,0.0132070700934791,2.04037398871994
0.04115,0.0616460249057235,0.0150091626879475,2.31142597349892,0.0616460249057235,0.0150091626879475,2.31142597349892
0.0412,0.0666793321765222,0.0169566672494901,2.60273119933898,0.0666793321765222,0.0169566672494901,2.60273119933898
0.04125,0.0718539794355845,0.0190528747051615,2.91447635520712,0.0718539794355845,0.0190528747051615,2.91447635520712
0.0413,0.0771619022134534,0.021300743696899,3.24677940201237,0.0771619022134534,0.021300743696899,3.24677940201237
0.04135,0.0825949045142423,0.0237028972950437,3.59969032509063,0.0825949045142423,0.0237028972950437,3.59969032509063
0.0414,0.0881446785768309,0.0262616207764987,3.97319219371181,0.0881446785768309,0.0262616207764987,3.97319219371181
0.04145,0.0938028246999446,0.0289788604684055,4.36720251712286,0.0938028246999446,0.0289788604684055,4.36720251712286
0.0415,0.0995608710663269,0.0318562236542768,4.78157488502626,0.0995608710663269,0.0318562236542768,4.78157488502626
0.04155,0.105410293500222,0.0348949795401124,5.21610087996651,0.105410293500222,0.0348949795401124,5.21610087996651
0.0416,0.111342535094052,0.0380960612558023,5.67051224301343,0.111342535094052,0.0380960612558023,5.67051224301343
0.04165,0.117349025643686,0.041460068879279,6.14448327760894,0.117349025643686,0.041460068879279,6.14448327760894
0.0417,0.123421200822182,0.0449872734988084,6.63763348177946,0.123421200822182,0.0449872734988084,6.63763348177946
0.04175,0.129550521037839,0.048677622241491,7.14953037820121,0.129550521037839,0.048677622241491,7.14953037820121
0.0418,0.135728489913986,0.0525307442703056,7.67969252978903,0.135728489913986,0.0525307442703056,7.67969252978903
0.04185,0.141946672332965,0.0565459577143888,8.22759271920903,0.141946672332965,0.0565459577143888,8.22759271920903
0.0419,0.14819671198841,0.0607222774998128,8.79266127164608,0.14819671198841,0.0607222774998128,8.79266127164608
0.04195,0.154470348392109,0.065058424044892,9.37428949973111,0.154470348392109,0.065058424044892,9.37428949973111
0.042,0.160759433138497,0.069552832959251,9.97183326757632,0.160759433138497,0.069552832959251,9.97183326757632
0.04205,0.167055945502635,0.0742036655715238,10.5846166420187,0.167055945502635,0.0742036655715238,10.5846166420187
0.0421,0.173352008019185,0.0790088191917993,11.2119354684176,0.173352008019185,0.0790088191917993,11.2119354684176
0.04215,0.179639901971312,0.0839659376706871,11.8530610081031,0.179639901971312,0.0839659376706871,11.8530610081031
0.0422,0.185912077069912,0.0890724281313869,12.5072440553373,0.185912077069912,0.0890724281313869,12.5072440553373
0.04225,0.192161169762352,0.0943254682131094,13.1737182567293,0.192161169762352,0.0943254682131094,13.1737182567293
0.0423,0.198380009157245,0.0997220248916687,13.8517040341513,0.198380009157245,0.0997220248916687,13.8517040341513
0.04235,0.204561634432716,0.105258863652888,14.5404122398617,0.204561634432716,0.105258863652888,14.5404122398617
0.0424,0.210699297616087,0.110932568074789,15.2390476672505,0.210699297616087,0.110932568074789,15.2390476672505
0.04245,0.216786480489464,0.116739549500873,15.9468127408716,0.216786480489464,0.116739549500873,15.9468127408716
0.0425,0.222816895731815,0.122676066342587,16.6629106545962,0.222816895731815,0.122676066342587,16.6629106545962
0.04255,0.228784500082255,0.128738236191728,17.3865489824586,0.228784500082255,0.128738236191728,17.3865489824586
0.0426,0.234683496815592,0.134922053360635,18.1169426386566,0.234683496815592,0.134922053360635,18.1169426386566
0.04265,0.240508342413507,0.141223403482314,18.8533169317744,0.240508342413507,0.141223403482314,18.8533169317744
0.0427,0.246253752761262,0.147638079391321,19.5949108002093,0.246253752761262,0.147638079391321,19.5949108002093
0.04275,0.251914700906925,0.154161797244156,20.3409786976699,0.251914700906925,0.154161797244156,20.3409786976699
0.0428,0.257486428824366,0.160790211467766,21.0907945653879,0.257486428824366,0.160790211467766,21.0907945653879
0.04285,0.262964437259509,0.167518930759126,21.8436524088718,0.262964437259509,0.167518930759126,21.8436524088718
0.0429,0.268344498240888,0.174343533476385,22.5988704722387,0.268344498240888,0.174343533476385,22.5988704722387
0.04295,0.273622643047726,0.181259582008389,23.3557912453754,0.273622643047726,0.181259582008389,23.3557912453754
0.043,0.278795171524168,0.188262638775491,24.1137852227517,0.278795171524168,0.188262638775491,24.1137852227517
0.04305,0.283858640324331,0.195348279108485,24.8722507471778,0.283858640324331,0.195348279108485,24.8722507471778
0.0431,0.288809867644852,0.202512106904306,25.630616975018,0.288809867644852,0.202512106904306,25.630616975018
0.04315,0.293645923221479,0.209749766788069,26.3883439316959,0.293645923221479,0.209749766788069,26.3883439316959
0.0432,0.298364127216922,0.217056957987914,27.1449242929094,0.298364127216922,0.217056957987914,27.1449242929094
0.04325,0.30296204349109,0.224429447060538,27.8998840650943,0.30296204349109,0.224429447060538,27.8998840650943
0.0433,0.307437471432362,0.231863078010734,28.6527827786638,0.307437471432362,0.231863078010734,28.6527827786638
0.04335,0.311788443620121,0.2393537872512,29.4032151504349,0.311788443620121,0.2393537872512,29.4032151504349
0.0434,0.316013211159022,0.246897608620044,30.1508096824521,0.316013211159022,0.246897608620044,30.1508096824521
0.04345,0.320110243518636,0.254490690247488,30.8952308733896,0.320110243518636,0.254490690247488,30.8952308733896
0.0435,0.324078211285136,0.262129295854095,31.6361770694049,0.324078211285136,0.262129295854095,31.6361770694049
0.04355,0.327915984484219,0.269809821006976,32.3733823398732,0.327915984484219,0.269809821006976,32.3733823398732
0.0436,0.331622615971463,0.277528793012343,33.1066143679137,0.331622615971463,0.277528793012343,33.1066143679137
0.04365,0.335197336767819,0.285282884566217,33.8356755700783,0.335197336767819,0.285282884566217,33.8356755700783
0.0437,0.338639541019564,0.293068913672367,34.5604013030221,0.338639541019564,0.293068913672367,34.5604013030221
0.04375,0.341948778197219,0.300883853026649,35.280660093319,0.341948778197219,0.300883853026649,35.280660093319
0.0438,0.34512474004032,0.308724831676085,35.9963523469138,0.34512474004032,0.308724831676085,35.9963523469138
0.04385,0.348167249863931,0.316589138118432,36.7074096093284,0.348167249863931,0.316589138118432,36.7074096093284
0.0439,0.351076251424362,0.324474225700231,37.4137938896204,0.351076251424362,0.324474225700231,37.4137938896204
0.04395,0.353851796229425,0.332377707690202,38.1154960047984,0.353851796229425,0.332377707690202,38.1154960047984
0.044,0.356494033433019,0.340297367053229,38.8125353907403,0.356494033433019,0.340297367053229,38.8125353907403
0.04405,0.359003196933404,0.348231145304236,39.5049579711712,0.359003196933404,0.348231145304236,39.5049579711712
0.0441,0.361379594780745,0.356177152129221,40.192835873428,0.361379594780745,0.356177152129221,40.192835873428
0.04415,0.363623597618209,0.364133653077458,40.8762654278026,0.363623597618209,0.364133653077458,40.8762654278026
0.0442,0.365735627372192,0.372099075916394,41.5553665310085,0.365735627372192,0.372099075916394,41.5553665310085
0.04425,0.367716147000561,0.380071998856099,42.2302808707848,0.367716147000561,0.380071998856099,42.2302808707848
0.0443,0.369565649277387,0.388051152447311,42.9011709737903,0.369565649277387,0.388051152447311,42.9011709737903
0.04435,0.371284647215719,0.396035409745357,43.5682186503455,0.371284647215719,0.396035409745357,43.5682186503455
0.0444,0.372873664247781,0.404023782549885,44.2316238022883,0.372873664247781,0.404023782549885,44.2316238022883
0.04445,0.374333224132757,0.412015414917185,44.8916030358932,0.374333224132757,0.412015414917185,44.8916030358932
0.0445,0.375663844395407,0.420009572659924,45.5483883374451,0.375663844395407,0.420009572659924,45.5483883374451
0.04455,0.376866024220574,0.428005641058677,46.2022257656869,0.376866024220574,0.428005641058677,46.2022257656869
0.0446,0.377940242041709,0.436003108866555,46.8533741189026,0.377940242041709,0.436003108866555,46.8533741189026
0.04465,0.378886942426562,0.444001566926597,47.5021036112205,0.378886942426562,0.444001566926597,47.5021036112205
0.0447,0.379706536158043,0.452000691105557,48.1486946091296,0.379706536158043,0.452000691105557,48.1486946091296
0.04475,0.380399388062941,0.460000238856458,48.7934362788614,0.380399388062941,0.460000238856458,48.7934362788614
0.0448,0.380965818145678,0.46800003307788,49.4366253727275,0.380965818145678,0.46800003307788,49.4366253727275
0.04485,0.381406091845643,0.475999955877706,50.0785648845928,0.381406091845643,0.475999955877706,50.0785648845928
0.0449,0.38172042095035,0.483999934040514,50.7195628449615,0.38172042095035,0.483999934040514,50.7195628449615
0.04495,0.381908957867204,0.491999929984413,51.35993101762,0.381908957867204,0.491999929984413,51.35993101762
0.045,0.381971794688205,0.499999929083746,51.9999836690784,0.381971794688205,0.499999929083746,51.9999836690784
0.04505,0.381908963397221,0.507999928252382,52.6400363198457,0.381908963397221,0.507999928252382,52.6400363198457
0.0451,0.381720431336642,0.515999924833827,53.2804044759392,0.381720431336642,0.515999924833827,53.2804044759392
0.04515,0.381406108316027,0.523999903995617,53.9214024129674,0.381406108316027,0.523999903995617,53.9214024129674
0.0452,0.380965839133542,0.531999828019112,54.563341896584,0.380965839133542,0.531999828019112,54.563341896584
0.04525,0.380399415117926,0.539999624249124,55.2065309476067,0.380399415117926,0.539999624249124,55.2065309476067
0.0453,0.379706567459104,0.547999173796593,55.8512725822618,0.379706567459104,0.547999173796593,55.8512725822618
0.04535,0.378886979484012,0.555998300926085,56.4978635297514,0.378886979484012,0.555998300926085,56.4978635297514
0.0454,0.377940283130847,0.563996761377639,57.1465929867752,0.377940283130847,0.563996761377639,57.1465929867752
0.04545,0.376866070488243,0.571994232936583,57.7977412989717,0.376866070488243,0.571994232936583,57.7977412989717
0.0455,0.375663894522519,0.579990304377355,58.4515787005662,0.375663894522519,0.579990304377355,58.4515787005662
0.04555,0.37433327857948,0.587984466373512,59.1083639894493,0.37433327857948,0.587984466373512,59.1083639894493
0.0456,0.372873722455667,0.595976102608557,59.7683432176544,0.372873722455667,0.595976102608557,59.7683432176544
0.04565,0.371284708616367,0.60396447959133,60.4317483958122,0.371284708616367,0.60396447959133,60.4317483958122
0.0457,0.36956571442503,0.611948742003785,61.0987961128601,0.36956571442503,0.611948742003785,61.0987961128601
0.04575,0.36771621467436,0.619927899931861,61.7696862853218,0.36771621467436,0.619927899931861,61.7696862853218
0.0458,0.365735698162828,0.62790082881247,62.4446007434548,0.365735698162828,0.62790082881247,62.4446007434548
0.04585,0.363623670332807,0.635866256186938,63.1237019709423,0.363623670332807,0.635866256186938,63.1237019709423
0.0459,0.36137966979457,0.643822763651216,63.8071317447669,0.36137966979457,0.643822763651216,63.8071317447669
0.04595,0.359003273302645,0.651768775270452,64.4950098407791,0.359003273302645,0.651768775270452,64.4950098407791
0.046,0.356494111164373,0.659702560322576,65.1874327577738,0.356494111164373,0.659702560322576,65.1874327577738
0.04605,0.353851874748613,0.667622224814457,65.8844724254939,0.353851874748613,0.667622224814457,65.8844724254939
0.0461,0.351076330322156,0.67552571357229,66.5861749997266,0.351076330322156,0.67552571357229,66.5861749997266
0.04615,0.348167328947298,0.683410806704558,67.2925596730481,0.348167328947298,0.683410806704558,67.2925596730481
0.0462,0.345124818678119,0.691275119138525,68.0036174573044,0.345124818678119,0.691275119138525,68.0036174573044
0.04625,0.341948856216069,0.699116104258939,68.7193102948146,0.341948856216069,0.699116104258939,68.7193102948146
0.0463,0.338639617965037,0.706931049022862,69.4395696662839,0.338639617965037,0.706931049022862,69.4395696662839
0.04635,0.335197412090465,0.714717085075855,70.1642961865383,0.335197412090465,0.714717085075855,70.1642961865383
0.0464,0.331622689648278,0.722471181716866,70.8933580474081,0.331622689648278,0.722471181716866,70.8933580474081
0.04645,0.327916055519323,0.730190160639756,71.6265910450752,0.327916055519323,0.730190160639756,71.6265910450752
0.0465,0.324078280095136,0.737870690639237,72.363797065304,0.324078280095136,0.737870690639237,72.363797065304
0.04655,0.32011030875831,0.745509302819883,73.1047443844635,0.32011030875831,0.745509302819883,73.1047443844635
0.0466,0.316013273551617,0.753102389124627,73.849166433276,0.316013273551617,0.753102389124627,73.849166433276
0.04665,0.311788501675249,0.760646216432483,74.5967621959527,0.311788501675249,0.760646216432483,74.5967621959527
0.0467,0.307437525938303,0.768136930231992,75.3471955532259,0.307437525938303,0.768136930231992,75.3471955532259
0.04675,0.302962093334664,0.775570566084165,76.1000954908581,0.302962093334664,0.775570566084165,76.1000954908581
0.0468,0.29836417248168,0.782943059766104,76.8550564483758,0.29836417248168,0.782943059766104,76.8550564483758
0.04685,0.293645963879598,0.790250254742489,77.6116379431121,0.293645963879598,0.790250254742489,77.6116379431121
0.0469,0.28880990247493,0.797487919176058,78.3693663152636,0.28880990247493,0.797487919176058,78.3693663152636
0.04695,0.283858670379747,0.804651750062548,79.127733655222,0.283858670379747,0.804651750062548,79.127733655222
0.047,0.278795194933044,0.811737394303712,79.8862006957871,0.278795194933044,0.811737394303712,79.8862006957871
0.04705,0.273622661460973,0.818740453558908,80.644195774621,0.273622661460973,0.818740453558908,80.644195774621
0.0471,0.268344509456946,0.825656505150831,81.4011180848556,0.268344509456946,0.825656505150831,81.4011180848556
0.04715,0.26296444316738,0.832481109777991,82.1563372453999,0.26296444316738,0.832481109777991,82.1563372453999
0.0472,0.257486427268614,0.839209831102979,82.9091965564489,0.257486427268614,0.839209831102979,82.9091965564489
0.04725,0.251914693619637,0.84583824663156,83.6590135170723,0.251914693619637,0.84583824663156,83.6590135170723
0.0473,0.246253738113902,0.852361965403048,84.4050827159214,0.246253738113902,0.852361965403048,84.4050827159214
0.04735,0.240508321490851,0.858776641990548,85.1466776786227,0.240508321490851,0.858776641990548,85.1466776786227
0.0474,0.234683469540619,0.865077992117904,85.8830529763669,0.234683469540619,0.865077992117904,85.8830529763669
0.04745,0.228784465436297,0.871261809220633,86.6134477905779,0.228784465436297,0.871261809220633,86.6134477905779
0.0475,0.222816855231691,0.877323978477818,87.3370869476143,0.222816855231691,0.877323978477818,87.3370869476143
0.04755,0.216786432315425,0.883260494278335,88.0531859018324,0.216786432315425,0.883260494278335,88.0531859018324
0.0476,0.210699243874104,0.889067474491174,88.7609516419742,0.210699243874104,0.889067474491174,88.7609516419742
0.04765,0.204561572988221,0.894741176712634,89.4595878815768,0.204561572988221,0.894741176712634,89.4595878815768
0.0477,0.198379942181935,0.900278013426732,90.148296567908,0.198379942181935,0.900278013426732,90.148296567908
0.04775,0.192161095439384,0.905674566763381,90.8262828411192,0.192161095439384,0.905674566763381,90.8262828411192
0.0478,0.1859119972044,0.910927603880555,91.492757311589,0.1859119972044,0.910927603880555,91.492757311589
0.04785,0.179639815967857,0.916034090716819,92.1469405775676,0.179639815967857,0.916034090716819,92.1469405775676
0.0479,0.173351917181081,0.920991206333817,92.7880662929323,0.173351917181081,0.920991206333817,92.7880662929323
0.04795,0.16705585016039,0.925796356771192,93.4153851532604,0.16705585016039,0.925796356771192,93.4153851532604
0.048,0.160759333356449,0.930447186431803,94.028168615372,0.160759333356449,0.930447186431803,94.028168615372
0.04805,0.154470245994841,0.934941593660843,94.6257124511304,0.154470245994841,0.934941593660843,94.6257124511304
0.0481,0.14819660595159,0.93927773759417,95.2073407085173,0.14819660595159,0.93927773759417,95.2073407085173
0.04815,0.141946563999699,0.943454055516075,95.772409223776,0.141946563999699,0.943454055516075,95.772409223776
0.0482,0.135728378350843,0.947469265970162,96.3203092645876,0.135728378350843,0.947469265970162,96.3203092645876
0.04825,0.129550407351577,0.951322385746781,96.8504712420645,0.129550407351577,0.951322385746781,96.8504712420645
0.0483,0.123421084412269,0.955012731256731,97.3623678229842,0.123421084412269,0.955012731256731,97.3623678229842
0.04835,0.117348907288524,0.958539933179172,97.8555176965402,0.117348907288524,0.958539933179172,97.8555176965402
0.0484,0.11134241459309,0.961903937505514,98.3294882788377,0.11134241459309,0.961903937505514,98.3294882788377
0.04845,0.105410171248968,0.965105015996089,98.7838991267448,0.105410171248968,0.965105015996089,98.7838991267448
0.0485,0.099560747281835,0.968143768747344,99.2184245860115,0.099560747281835,0.968143768747344,99.2184245860115
0.04855,0.0938026993993385,0.971021128076012,99.6327962176689,0.0938026993993385,0.971021128076012,99.6327962176689
0.0486,0.0881445523018605,0.973738364933643,100.026805971462,0.0881445523018605,0.973738364933643,100.026805971462
0.04865,0.0825947770636776,0.976297083890715,100.400306853322,0.0825947770636776,0.976297083890715,100.400306853322
0.0487,0.077161774158911,0.978699234497303,100.753217089742,0.077161774158911,0.978699234497303,100.753217089742
0.04875,0.071853850771447,0.98094709888704,101.085519017824,0.071853850771447,0.98094709888704,101.085519017824
0.0488,0.066679203295539,0.983043303173445,101.397263365596,0.066679203295539,0.983043303173445,101.397263365596
0.04885,0.0616458959761454,0.984990803219216,101.688567392322,0.0616458959761454,0.984990803219216,101.688567392322
0.0489,0.0567618422069149,0.986792892429541,101.959618437634,0.0567618422069149,0.986792892429541,101.959618437634
0.04895,0.0520347847138239,0.988453187676111,102.21067182136,0.0520347847138239,0.988453187676111,102.21067182136
0.049,0.0474722763992367,0.98997563182112,102.442053076081,0.0474722763992367,0.98997563182112,102.442053076081
0.04905,0.0430816615633212,0.99136448164777,102.654156207262,0.0430816615633212,0.99136448164777,102.654156207262
0.0491,0.0388700576309655,0.992624303236695,102.847443886262,0.0388700576309655,0.992624303236695,102.847443886262
0.04915,0.0348443362373267,0.993759963981955,103.022446826059,0.0348443362373267,0.993759963981955,103.022446826059
0.0492,0.0310111078973341,0.994776618833302,103.179761106117,0.0310111078973341,0.994776618833302,103.179761106117
0.04925,0.0273767012918887,0.995679707989817,103.320049331509,0.0273767012918887,0.995679707989817,103.320049331509
0.0493,0.0239471522035082,0.996474935000778,103.444035211613,0.0239471522035082,0.996474935000778,103.444035211613
0.04935,0.0207281816461058,0.997168266060134,103.552505292162,0.0207281816461058,0.997168266060134,103.552505292162
0.0494,0.0177251878300738,0.997765905647397,103.64630255042,0.0177251878300738,0.997765905647397,103.64630255042
0.04945,0.0149432250720808,0.998274293142373,103.726327279572,0.0149432250720808,0.998274293142373,103.726327279572
0.0495,0.0123869973362089,0.998700079006853,103.793530735265,0.0123869973362089,0.998700079006853,103.793530735265
0.04955,0.0100608396942633,0.999050117154307,103.848914562595,0.0100608396942633,0.999050117154307,103.848914562595
0.0496,0.00796871197779995,0.999331443012754,103.893525029311,0.00796871197779995,0.999331443012754,103.893525029311
0.04965,0.00611418485713125,0.999551260914222,103.928450646345,0.00611418485713125,0.999551260914222,103.928450646345
0.0497,0.0045004315482565,0.999716925058522,103.954817432356,0.0045004315482565,0.999716925058522,103.954817432356
