"time","mn1.Dinternal","mn1.Sinternal","mn2.Dinternal","mn2.Sinternal","mp1.Dinternal","mp1.Sinternal","mp2.Dinternal","mp2.Sinternal"
1.294,0.90752634133647,8.25165930951377e-09,0.90752634958813,0,4.99999999888414,4.88713990866137,4.88713990754551,0.90752634828495
1.295,0.902886842870849,8.21366373482755e-09,0.902886851084512,0,4.99999999888995,4.88773417447301,4.88773417336295,0.902886849783357
1.296,0.8982730546074,8.17583602254451e-09,0.898273062783236,0,4.99999999889572,4.88832515735835,4.88832515625407,0.898273061484135
1.297,0.893684830046566,8.13817568137413e-09,0.893684838184742,0,4.99999999890147,4.88891287804402,4.88891287694549,0.893684836887723
1.298,0.88912202388179,8.10068222223842e-09,0.889122031982472,0,4.99999999890718,4.88949735267159,4.88949735157877,0.889122030687562
1.299,0.884584490736308,8.06335514288073e-09,0.884584498799663,0,4.99999999891287,4.89007860431165,4.89007860322452,0.884584497506892
1.3,0.880072086820583,8.02619394780697e-09,0.880072094846777,0,4.99999999891852,4.89065665019892,4.89065664911745,0.88007209355617
1.301,0.875584668596424,7.98919813248889e-09,0.875584676585622,0,4.99999999892415,4.89123150947015,4.8912315083943,0.875584675297206
1.302,0.871122093442597,7.95236719116432e-09,0.871122101394964,0,4.99999999892974,4.89180319996139,4.89180319889113,0.871122100108765
1.303,0.866684219197144,7.91570061373322e-09,0.866684227112845,0,4.9999999989353,4.89237173982371,4.89237173875901,0.866684225828888
1.304,0.862270903729085,7.87919788386075e-09,0.862270911608283,0,4.99999999894083,4.89293714877363,4.89293714771446,0.862270910326594
1.305,0.85788200657172,7.842858486466e-09,0.857882014414579,0,4.99999999894634,4.89349944369714,4.89349944264348,0.857882013135182
1.306,0.853517387301011,7.80668190128517e-09,0.853517395107693,0,4.99999999895181,4.89405864447236,4.89405864342416,0.853517393830612
1.307,0.849176906372994,7.77066760486397e-09,0.849176914143662,0,4.99999999895726,4.89461476901775,4.894614767975,0.84917691286892
1.308,0.844860424825185,7.73481507035865e-09,0.84486043256,0,4.99999999896267,4.89516783580481,4.89516783476748,0.844860431287621
1.309,0.840567804532389,7.69912377041133e-09,0.840567812231513,0,4.99999999896805,4.89571786345107,4.89571786241912,0.840567810961519
1.31,0.836298908658896,7.66359318386751e-09,0.836298916322489,0,4.99999999897341,4.89626487105566,4.89626487002907,0.836298915054902
1.311,0.83205360023049,7.62822277456267e-09,0.832053607858713,0,4.99999999897873,4.89680887713951,4.89680887611825,0.832053606593555
1.312,0.827831743281568,7.59301200836323e-09,0.82783175087458,0,4.99999999898403,4.89734990049672,4.89734989948077,0.827831749611873
1.313,0.823633202553393,7.55796034868393e-09,0.823633210111353,0,4.9999999989893,4.89788795997061,4.89788795895993,0.823633208851117
1.314,0.819457843494089,7.52306725648784e-09,0.819457851017157,0,4.99999999899454,4.89842307445371,4.89842307344827,0.819457849759413
1.315,0.81530553225865,7.48833219028635e-09,0.815305539746982,0,4.99999999899976,4.89895526288776,4.89895526188753,0.81530553849175
1.316,0.811176135708927,7.45375460613917e-09,0.811176143162682,0,4.99999999900495,4.89948454426371,4.89948454326867,0.811176141909982
1.317,0.807069520959592,7.41933395848721e-09,0.807069528378926,0,4.99999999901011,4.900010933517,4.90001093252711,0.807069527128777
1.318,0.802985554083977,7.38506970252644e-09,0.802985561469047,0,4.99999999901524,4.90053442982801,4.90053442884325,0.802985560221467
1.319,0.798924105084864,7.35096128585243e-09,0.798924112435825,0,4.99999999902034,4.90105506158293,4.90105506060326,0.798924111190833
1.32,0.794885043163665,7.31700816186695e-09,0.794885050480673,0,4.99999999902542,4.9015728437512,4.90157284277662,0.794885049238287
1.321,0.790868238279533,7.28320977586284e-09,0.790868245562743,0,4.99999999903046,4.90208779164026,4.90208779067072,0.790868244322981
1.322,0.786873561030338,7.24956557271114e-09,0.786873568279904,0,4.99999999903549,4.9025999200493,4.90259991908478,0.786873567042782
1.323,0.782900882764361,7.21607499673906e-09,0.782900889980436,0,4.99999999904048,4.9031092444654,4.90310924350588,0.782900888745972
1.324,0.778950076204175,7.18273750267087e-09,0.778950083386913,0,4.99999999904545,4.90361578840409,4.90361578744954,0.778950082155123
1.325,0.775021013907188,7.14955252872856e-09,0.77502102105674,0,4.99999999905039,4.90411956518375,4.90411956423414,0.775021019827641
1.326,0.771113569582528,7.11651952090449e-09,0.771113576699047,0,4.9999999990553,4.90462059206305,4.90462059111835,0.771113575472654
1.327,0.767227617546911,7.08363792130034e-09,0.767227624630548,0,4.99999999906019,4.90511888627758,4.90511888533776,0.767227623406877
1.328,0.763363032869482,7.05090717194636e-09,0.763363039920389,0,4.99999999906505,4.90561446527167,4.90561446433672,0.763363038699454
1.329,0.759519691294609,7.01832671383739e-09,0.759519698312935,0,4.99999999906989,4.90610734635634,4.90610734542623,0.759519697094752
1.33,0.755697468575991,6.98589598452455e-09,0.755697475561887,0,4.9999999990747,4.90659754255617,4.90659754163086,0.755697474346469
1.331,0.751896241930484,6.95361442336886e-09,0.751896248884099,0,4.99999999907948,4.90708507174064,4.90708507082013,0.75189624767146
1.332,0.748115888551582,6.92148146606412e-09,0.748115895473063,0,4.99999999908424,4.90756994885679,4.90756994794104,0.748115894263218
1.333,0.744356286581341,6.88949654832513e-09,0.744356293470838,0,4.99999999908898,4.90805218941244,4.90805218850142,0.744356292263799
1.334,0.74061731469566,6.85765910428531e-09,0.740617321553319,0,4.99999999909368,4.90853180841561,4.9085318075093,0.7406173203491
1.335,0.736898852207166,6.82596856705967e-09,0.736898859033134,0,4.99999999909837,4.90900882062625,4.90900881972462,0.736898857831748
1.336,0.733200779782016,6.79442437813328e-09,0.73320078657644,0,4.99999999910303,4.90948324193398,4.909483241037,0.733200785377898
1.337,0.729522977947191,6.76302596782221e-09,0.729522984710216,0,4.99999999910766,4.90995508650389,4.90995508561155,0.729522983514531
1.338,0.725865328318035,6.73177277256255e-09,0.725865335049808,0,4.99999999911227,4.91042437063644,4.91042436974871,0.72586533385699
1.339,0.722227713077338,6.70066422609418e-09,0.722227719778002,0,4.99999999911685,4.91089110929644,4.91089110841329,0.722227718588064
1.34,0.718610015122619,6.6696997625474e-09,0.718610021792318,0,4.99999999912141,4.91135531783025,4.91135531695166,0.718610020605271
1.341,0.71501211803638,6.63887881581949e-09,0.715012124675259,0,4.99999999912595,4.91181701161896,4.91181701074491,0.715012123491113
1.342,0.711433905634278,6.60820081901968e-09,0.711433912242479,0,4.99999999913046,4.91227620107217,4.91227620020263,0.711433911061246
1.343,0.707875262863071,6.57766520557214e-09,0.707875269440737,0,4.99999999913495,4.91273290157712,4.91273290071207,0.707875268262426
1.344,0.704336074989348,6.54727140853347e-09,0.704336081536619,0,4.99999999913941,4.91318712866578,4.91318712780518,0.70433608036124
1.345,0.70081622803697,6.51701886064331e-09,0.700816234553988,0,4.99999999914385,4.91363889641966,4.91363889556351,0.700816233381552
1.346,0.69731560863775,6.48690699439362e-09,0.697315615124657,0,4.99999999914826,4.91408821916041,4.91408821830867,0.697315613955172
1.347,0.693834104051578,6.4569352420205e-09,0.693834110508513,0,4.99999999915265,4.91453511123635,4.914535110389,0.693834109341987
1.348,0.690371602406516,6.4271030403652e-09,0.690371608833619,0,4.99999999915702,4.91497958692495,4.91497958608197,0.690371607670062
1.349,0.686927992251713,6.39740982168526e-09,0.686927998649122,0,4.99999999916137,4.91542166054658,4.91542165970795,0.686927997488543
1.35,0.683503162775306,6.36785502031999e-09,0.683503169143161,0,4.99999999916569,4.91586134532498,4.91586134449067,0.683503167985568
1.351,0.680097003849217,6.33843807049533e-09,0.680097010187655,0,4.99999999916999,4.91629865492037,4.91629865409037,0.680097009033056
1.352,0.676709405983612,6.30915840666362e-09,0.67670941229277,0,4.99999999917427,4.91673360280866,4.91673360198292,0.676709411141173
1.353,0.673340260324914,6.28001546353671e-09,0.67334026660493,0,4.99999999917852,4.91716620224525,4.91716620142378,0.673340265456341
1.354,0.669989458543234,6.25100867749911e-09,0.669989464794243,0,4.99999999918276,4.91759646904502,4.91759646822778,0.669989463648671
1.355,0.666656893037908,6.22213748400698e-09,0.666656899260045,0,4.99999999918696,4.91802441672544,4.91802441591241,0.666656898117497
1.356,0.663342456756499,6.19340131960986e-09,0.6633424629499,0,4.99999999919115,4.91845005715559,4.91845005634674,0.663342461810382
1.357,0.660046043287498,6.1647996211227e-09,0.660046049452298,0,4.99999999919532,4.91887340302437,4.91887340221969,0.660046048315815
1.358,0.656767546846269,6.13633182571318e-09,0.656767552982601,0,4.99999999919946,4.91929446695178,4.91929446615124,0.656767551849161
1.359,0.653506862261561,6.10799737102217e-09,0.653506868369558,0,4.99999999920358,4.91971326112731,4.91971326033089,0.653506867239167
1.36,0.650263884982875,6.07979569723087e-09,0.65026389106267,0,4.99999999920768,4.92012980279271,4.92012980200039,0.650263889935334
1.361,0.647038511078057,6.05172624354718e-09,0.647038517129783,0,4.99999999921175,4.92054410541766,4.92054410462942,0.647038516005507
1.362,0.643830637134146,6.02378844987546e-09,0.643830643157935,0,4.99999999921581,4.92095618040448,4.92095617962029,0.643830642036724
1.363,0.640640160370348,5.99598175696814e-09,0.64064016636633,0,4.99999999921984,4.92136604026947,4.92136603948932,0.64064016524819
1.364,0.637466978631876,5.9683056061544e-09,0.637466984600181,0,4.99999999922386,4.92177369781382,4.92177369703768,0.637466983485117
1.365,0.634310990353998,5.94075943941357e-09,0.634310996294758,0,4.99999999922785,4.92217916541404,4.92217916464188,0.634310995182773
1.366,0.631172094689835,5.91334270216144e-09,0.631172100603178,0,4.99999999923182,4.92258245531781,4.92258245454963,0.631172099494278
1.367,0.628050191334562,5.88605483898495e-09,0.628050197220617,0,4.99999999923577,4.92298357955304,4.9229835787888,0.628050196114806
1.368,0.624945180424222,5.85889529439562e-09,0.624945186283117,0,4.99999999923969,4.9233825510642,4.9233825503039,0.624945185180399
1.369,0.621856962720284,5.83186351427699e-09,0.621856968552147,0,4.9999999992436,4.92377938268512,4.92377938192872,0.621856967452526
1.37,0.61878543962578,5.80495894546111e-09,0.618785445430739,0,4.99999999924749,4.92417408684526,4.92417408609275,0.618785444334218
1.371,0.615730513103619,5.77818103551742e-09,0.6157305188818,0,4.99999999925136,4.92456667618366,4.92456667543502,0.615730517788383
1.372,0.612692085816497,5.75152923535779e-09,0.612692091568027,0,4.9999999992552,4.92495716048229,4.9249571597375,0.612692090477716
1.373,0.609670060969331,5.72500299578468e-09,0.609670066694334,0,4.99999999925903,4.92534555058501,4.92534554984404,0.609670065607134
1.374,0.606664342205142,5.69860176745712e-09,0.606664347903744,0,4.99999999926283,4.92573185941331,4.92573185867615,0.606664346819657
1.375,0.60367483376047,5.67232500264043e-09,0.603674839432795,0,4.99999999926662,4.92611609926017,4.92611609852679,0.603674838351823
1.376,0.600701440506149,5.64617215472375e-09,0.600701446152321,0,4.99999999927038,4.92649828173939,4.92649828100977,0.600701445074468
1.377,0.597744067860266,5.62014267804569e-09,0.597744073480408,0,4.99999999927413,4.92687841873709,4.92687841801122,0.597744072405675
1.378,0.594802621841848,5.59423602949565e-09,0.594802627436083,0,4.99999999927786,4.92725652209826,4.92725652137612,0.594802626364472
1.379,0.591877009035448,5.56845166669341e-09,0.591877014603899,0,4.99999999928156,4.92763260369366,4.92763260297523,0.591877013535413
1.38,0.588967136515105,5.54278904756298e-09,0.588967142057894,0,4.99999999928525,4.92800667472324,4.92800667400849,0.588967140992534
1.381,0.586072911904475,5.51724763170048e-09,0.586072917421723,0,4.99999999928892,4.92837874601819,4.92837874530711,0.586072916359491
1.382,0.583194243435975,5.49182687984026e-09,0.583194248927802,0,4.99999999929256,4.92874882879167,4.92874882808423,0.583194247868699
1.383,0.580331039882441,5.46652625390353e-09,0.580331045348967,0,4.99999999929619,4.92911693390847,4.92911693320467,0.580331044292995
1.384,0.577483210592853,5.44134521822829e-09,0.577483216034199,0,4.9999999992998,4.92948307397385,4.92948307327366,0.577483214981358
1.385,0.574650665474928,5.41628323838544e-09,0.574650670891211,0,4.99999999930339,4.92984726152069,4.92984726082408,0.574650669841503
1.386,0.571833314893937,5.39133977999915e-09,0.571833320285277,0,4.99999999930697,4.93020950681735,4.93020950612431,0.571833319238702
1.387,0.569031069713248,5.36651431030721e-09,0.569031075079763,0,4.99999999931052,4.93056982033775,4.93056981964827,0.569031074036322
1.388,0.566243841419355,5.34180629804893e-09,0.566243846761162,0,4.99999999931405,4.93092821317321,4.93092821248726,0.566243845720855
1.389,0.563471542006788,5.31721521313932e-09,0.563471547324003,0,4.99999999931757,4.93128469602547,4.93128469534304,0.563471546286831
1.39,0.560714084034929,5.29274052789694e-09,0.56071408932767,0,4.99999999932107,4.93163927949651,4.93163927881758,0.560714088293632
1.391,0.557971380608229,5.26838171624836e-09,0.557971385876611,0,4.99999999932454,4.93199197405907,4.93199197338362,0.557971384845709
1.392,0.555243345310692,5.24413825243338e-09,0.55524335055483,0,4.99999999932801,4.93234279046997,4.93234278979797,0.555243349527063
1.393,0.552529892247576,5.22000961285635e-09,0.552529897467585,0,4.99999999933145,4.93269173989931,4.93269173923076,0.552529896442952
1.394,0.549830936091981,5.19599527516495e-09,0.549830941287976,0,4.99999999933487,4.93303883293295,4.93303883226782,0.549830940266477
1.395,0.547146392036717,5.17209471853977e-09,0.547146397208812,0,4.99999999933828,4.93338408035018,4.93338407968846,0.547146396190446
1.396,0.54447617578387,5.14830742417042e-09,0.544476180932177,0,4.99999999934167,4.9337274916885,4.93372749103016,0.544476179916944
1.397,0.54182020355308,5.12463287504948e-09,0.541820208677713,0,4.99999999934504,4.93406907571623,4.93406907506127,0.541820207665612
1.398,0.539178392052872,5.10107055464444e-09,0.539178397153943,0,4.99999999934839,4.93440884333724,4.93440884268563,0.539178396144973
1.399,0.53655065839708,5.07761994786171e-09,0.5365506634747,0,4.99999999935173,4.93474680530329,4.93474680465501,0.536550662468861
1.4,0.533936920315078,5.05428054150362e-09,0.533936925369358,0,4.99999999935504,4.93508297155831,4.93508297091335,0.533936924366647
1.401,0.531337096004689,5.03105182368359e-09,0.53133710103574,0,4.99999999935835,4.93541735228689,4.93541735164523,0.531337100036157
1.402,0.528751104183797,5.00793328471414e-09,0.528751109191731,0,4.99999999936163,4.93574995766235,4.93574995702397,0.528751108195273
1.403,0.526178864090558,4.98492441711586e-09,0.526178869075482,0,4.99999999936489,4.9360807978466,4.93608079721149,0.526178868082149
1.404,0.523620295423905,4.96202471374756e-09,0.52362030038593,0,4.99999999936814,4.93640988272645,4.93640988209459,0.523620299395719
1.405,0.521075318376288,4.93923366995576e-09,0.521075323315521,0,4.99999999937137,4.93673722158588,4.93673722095725,0.521075322328431
1.406,0.518543853665104,4.91655078239474e-09,0.518543858581655,0,4.99999999937459,4.93706282416018,4.93706282353477,0.518543857597683
1.407,0.516025822501212,4.8939755494693e-09,0.516025827395188,0,4.99999999937779,4.93738669989186,4.93738669926965,0.516025826414333
1.408,0.513521146553572,4.87150747133384e-09,0.51352115142508,0,4.99999999938097,4.93770885887831,4.93770885825928,0.51352115044734
1.409,0.511029747927675,4.84914604994301e-09,0.511029752776821,0,4.99999999938413,4.93802931226692,4.93802931165105,0.511029751802193
1.41,0.508551549284093,4.82689078854555e-09,0.508551554110984,0,4.99999999938728,4.93834806887317,4.93834806826045,0.508551553139466
1.411,0.506086473628476,4.8047411917823e-09,0.506086478433217,0,4.99999999939041,4.93866513693091,4.93866513632132,0.506086477464806
1.412,0.503634444538562,4.78269676623927e-09,0.503634449321258,0,4.99999999939353,4.93898052569959,4.93898052509311,0.503634448355952
1.413,0.501195386035882,4.76075702000773e-09,0.501195390796639,0,4.99999999939663,4.9392942438801,4.93929424327673,0.501195389834435
1.414,0.498769222628066,4.73892146327998e-09,0.498769227366988,0,4.99999999939971,4.93960630137249,4.9396063007722,0.498769226407884
1.415,0.496355879324699,4.71718960892606e-09,0.496355884041889,0,4.99999999940278,4.93991671090389,4.93991671030667,0.496355883085881
1.416,0.493955281548107,4.69556096997337e-09,0.493955286243668,0,4.99999999940583,4.94022548049148,4.94022547989731,0.493955285290753
1.417,0.491567355138722,4.6740350616959e-09,0.491567359812757,0,4.99999999940886,4.94053261823162,4.94053261764048,0.491567358862932
1.418,0.489192026465678,4.65261140112845e-09,0.489192031118289,0,4.99999999941188,4.94083813356463,4.9408381329765,0.489192030171552
1.419,0.486829222343413,4.63128950700942e-09,0.486829226974703,0,4.99999999941489,4.94114203537337,4.94114203478825,0.486829226031049
1.42,0.484478870038984,4.61006889998164e-09,0.484478874649053,0,4.99999999941787,4.94144433239123,4.9414443318091,0.48447887370848
1.421,0.482140897249495,4.58894910297939e-09,0.482140901838444,0,4.99999999942084,4.94174503318358,4.94174503260442,0.482140900900948
1.422,0.479815232153413,4.56792963984848e-09,0.479815236721343,0,4.9999999994238,4.94204414645915,4.94204414588295,0.479815235786919
1.423,0.477501803257319,4.54701003604637e-09,0.477501807804329,0,4.99999999942674,4.94234168198296,4.9423416814097,0.477501806872974
1.424,0.475200539609699,4.52618981910979e-09,0.475200544135889,0,4.99999999942967,4.94263764852468,4.94263764795434,0.475200543207601
1.425,0.472911370674143,4.5054685181771e-09,0.472911375179612,0,4.99999999943258,4.94293205518337,4.94293205461595,0.472911374254385
1.426,0.470634226368829,4.48484566441214e-09,0.470634230853675,0,4.99999999943547,4.94322491044178,4.94322490987725,0.470634229931507
1.427,0.468369037107306,4.46432079208369e-09,0.468369041571627,0,4.99999999943835,4.94351621994502,4.94351621938338,0.468369040652513
1.428,0.466115733662647,4.44389343542116e-09,0.46611573810654,0,4.99999999944122,4.94380599300678,4.943805992448,0.466115737190476
1.429,0.463874247138936,4.42356313044261e-09,0.463874251562499,0,4.99999999944407,4.94409423905622,4.94409423850029,0.463874250649481
1.43,0.461644509182882,4.40332941544205e-09,0.461644513586212,0,4.9999999994469,4.94438096622303,4.94438096566993,0.461644512676235
1.431,0.459426451836745,4.38319183029597e-09,0.459426456219936,0,4.99999999944972,4.94466618302214,4.94466618247186,0.459426455312997
1.432,0.457220007575384,4.36314991681013e-09,0.457220011938534,0,4.99999999945253,4.94494989799562,4.94494989744815,0.457220011034627
1.433,0.455025109337837,4.34320321980943e-09,0.45502511368104,0,4.99999999945532,4.94523211971352,4.94523211916884,0.455025112780162
1.434,0.452841690436998,4.32335128435942e-09,0.452841694760349,0,4.9999999994581,4.94551285665181,4.94551285610991,0.452841693862495
1.435,0.450669684523239,4.30359365750526e-09,0.450669688826833,0,4.99999999946086,4.94579211613513,4.94579211559599,0.450669687931998
1.436,0.448509025748777,4.28392988838015e-09,0.448509030032706,0,4.99999999946361,4.94606990630414,4.94606990576775,0.448509029140886
1.437,0.446359648657658,4.26435952781185e-09,0.446359652922018,0,4.99999999946634,4.94634623491196,4.9463462343783,0.446359652033207
1.438,0.444221488207624,4.24488212848726e-09,0.444221492452507,0,4.99999999946906,4.94662110987067,4.94662110933973,0.444221491566701
1.439,0.44209447975877,4.22549724572323e-09,0.442094483984267,0,4.99999999947177,4.94689454201709,4.94689454148886,0.442094483101461
1.44,0.439978559092039,4.20620443565494e-09,0.439978563298243,0,4.99999999947446,4.94716653864117,4.94716653811562,0.439978562418433
1.441,0.437873662274402,4.1870032560444e-09,0.437873666461405,0,4.99999999947713,4.94743710681303,4.94743710629017,0.437873665584585
1.442,0.435779725867301,4.16789326684809e-09,0.435779730035194,0,4.9999999994798,4.94770625466791,4.94770625414771,0.435779729161359
1.443,0.433696686804727,4.14887402967665e-09,0.433696690953601,0,4.99999999948245,4.94797398991776,4.94797398940021,0.433696690082747
1.444,0.431624482419785,4.12994510796649e-09,0.43162448654973,0,4.99999999948508,4.94824032015917,4.94824031964425,0.43162448568185
1.445,0.429563050471042,4.1111060681418e-09,0.429563054582148,0,4.9999999994877,4.94850525287928,4.94850525236699,0.429563053717238
1.446,0.427512329082235,4.09235647709212e-09,0.427512333174592,0,4.99999999949031,4.94876879547545,4.94876879496576,0.427512332312646
1.447,0.425472256665322,4.0736959034533e-09,0.425472260739018,0,4.99999999949291,4.94903095637694,4.94903095586984,0.425472259880031
1.448,0.423442772109611,4.05512391806357e-09,0.423442776164735,0,4.99999999949549,4.94929174316628,4.94929174266176,0.423442775308701
1.449,0.421423814664578,4.03664009342746e-09,0.421423818701218,0,4.99999999949806,4.94955116368149,4.94955116317954,0.421423817848133
1.45,0.419415323964009,4.01824400383739e-09,0.419415327982253,0,4.99999999950061,4.94980922575901,4.94980922525962,0.41941532713211
1.451,0.417417240051007,3.99993522655575e-09,0.417417244050943,0,4.99999999950315,4.95006593411095,4.9500659336141,0.417417243203737
1.452,0.415429503326857,3.98171333939783e-09,0.415429507308571,0,4.99999999950568,4.95032129671005,4.95032129621573,0.415429506464296
1.453,0.413452054457299,3.96357792179299e-09,0.413452058420877,0,4.9999999995082,4.95057532169127,4.95057532119947,0.413452057579528
1.454,0.411484834574515,3.945528555432e-09,0.411484838520044,0,4.9999999995107,4.95082801612039,4.95082801563109,0.411484837681615
1.455,0.409527785155989,3.92756482364982e-09,0.409527789083554,0,4.99999999951319,4.9510793873495,4.95107938686269,0.409527788248039
1.456,0.407580848048463,3.90968631154777e-09,0.407580851958149,0,4.99999999951566,4.95132944274898,4.95132944226465,0.407580851125542
1.457,0.405643965525111,3.8918926073819e-09,0.405643969417003,0,4.99999999951813,4.95157818973841,4.95157818925654,0.405643968587299
1.458,0.403717080174237,3.87418329985531e-09,0.40371708404842,0,4.99999999952058,4.95182563572346,4.95182563524404,0.403717083221612
1.459,0.401800134835812,3.85655797910752e-09,0.40180013869237,0,4.99999999952302,4.9520717871806,4.95207178670362,0.401800137868454
1.46,0.399893072793444,3.83901623757593e-09,0.399893076632461,0,4.99999999952544,4.95231665108796,4.9523166506134,0.399893075811429
1.461,0.397995837673716,3.82155766937693e-09,0.397995841495274,0,4.99999999952785,4.9525602342331,4.95256023376095,0.397995840677121
1.462,0.396108373453501,3.80418187034899e-09,0.396108377257682,0,4.99999999953025,4.95280254326391,4.95280254279416,0.396108376442401
1.463,0.394230624554571,3.7868884396516e-09,0.39423062834146,0,4.99999999953264,4.95304358723597,4.95304358676861,0.394230627529045
1.464,0.392362535676197,3.76967697685306e-09,0.392362539445874,0,4.99999999953501,4.95328337295467,4.95328337248969,0.392362538636319
1.465,0.390504051736099,3.75254708257641e-09,0.390504055488646,0,4.99999999953738,4.95352190590806,4.95352190544544,0.390504054681946
1.466,0.388655118076967,3.73549835979571e-09,0.388655121812465,0,4.99999999953973,4.95375919247773,4.95375919201747,0.388655121008613
1.467,0.386815680383446,3.71853041321433e-09,0.386815684101977,0,4.99999999954207,4.95399523889527,4.95399523843734,0.386815683300966
1.468,0.384985684667809,3.70164284916799e-09,0.384985688369451,0,4.9999999995444,4.95423005107793,4.95423005062233,0.384985687571276
1.469,0.383165077412433,3.68483527754836e-09,0.383165081097268,0,4.99999999954671,4.95446363979439,4.95446363934109,0.383165080301921
1.47,0.381353805339333,3.66810730857896e-09,0.38135380900744,0,4.99999999954901,4.95469601189438,4.9546960114434,0.381353808214916
1.471,0.379551815423609,3.6514585538038e-09,0.379551819075067,0,4.9999999995513,4.95492717269691,4.95492717224821,0.379551818285359
1.472,0.377759055024089,3.63488862693408e-09,0.377759058658978,0,4.99999999955358,4.95515712866245,4.95515712821603,0.37775905787208
1.473,0.375975471846113,3.61839714351468e-09,0.37597547546451,0,4.99999999955585,4.95538588641538,4.95538588597123,0.375975474680415
1.474,0.374201013916515,3.60198372077533e-09,0.374201017518498,0,4.99999999955811,4.95561345226343,4.95561345182154,0.3742010167372
1.475,0.372435629606088,3.58564797834876e-09,0.372435633191736,0,4.99999999956035,4.95583983226551,4.95583983182586,0.372435632413227
1.476,0.37067926760887,3.56938953720894e-09,0.370679271178259,0,4.99999999956258,4.95606503241775,4.95606503198033,0.370679270402535
1.477,0.368931876840202,3.5532080193193e-09,0.36893188039341,0,4.9999999995648,4.95628905981934,4.95628905938415,0.368931879620463
1.478,0.36719340655594,3.53710304858416e-09,0.367193410093043,0,4.99999999956701,4.95651192133696,4.95651192090397,0.367193409322866
1.479,0.365463806356664,3.52107425078945e-09,0.365463809877738,0,4.99999999956921,4.95673362355275,4.95673362312196,0.365463809110325
1.48,0.363743026140544,3.50512125328469e-09,0.363743029645666,0,4.99999999957139,4.95695417329548,4.95695417286688,0.36374302888101
1.481,0.362031016221749,3.48924368650073e-09,0.362031019710992,0,4.99999999957357,4.95717357417807,4.95717357375163,0.362031018949087
1.482,0.36032772717927,3.47344118188141e-09,0.360327730652711,0,4.99999999957573,4.95739183140489,4.95739183098062,0.360327729893549
1.483,0.358633109803595,3.45771337174938e-09,0.358633113261309,0,4.99999999957789,4.9576089522188,4.95760895179668,0.358633112504884
1.484,0.356947115217536,3.44205989044246e-09,0.356947118659596,0,4.99999999958003,4.95782494314278,4.95782494272281,0.356947117905902
1.485,0.355269694886697,3.42648037422685e-09,0.355269698313178,0,4.99999999958216,4.95803981012924,4.95803980971141,0.355269697562206
1.486,0.353600800567155,3.41097446095822e-09,0.35360080397813,0,4.99999999958428,4.95825355943344,4.95825355901772,0.353600803229875
1.487,0.351940384330307,3.39554179065842e-09,0.351940387725849,0,4.99999999958639,4.95846619741816,4.95846619700455,0.351940386980304
1.488,0.35028839854983,3.3801820048952e-09,0.350288401930012,0,4.99999999958848,4.95867773048847,4.95867773007696,0.350288401187171
1.489,0.348644795840911,3.36489474638465e-09,0.348644799205806,0,4.99999999959057,4.95888816416533,4.9588881637559,0.34864479846566
1.49,0.347009529106506,3.34967965957659e-09,0.347009532456186,0,4.99999999959265,4.9590975037202,4.95909750331285,0.347009531718729
1.491,0.345382551580586,3.3345363908053e-09,0.345382554915122,0,4.99999999959472,4.95930575486726,4.95930575446197,0.345382554180347
1.492,0.343763816776199,3.31946458797286e-09,0.343763820095663,0,4.99999999959677,4.95951292296589,4.95951292256265,0.343763819363564
1.493,0.342153278515631,3.30446390111052e-09,0.342153281820095,0,4.99999999959881,4.95971901574284,4.95971901534166,0.342153281090664
1.494,0.340550890912418,3.28953398185702e-09,0.340550894201952,0,4.99999999960085,4.95992404055039,4.95992404015124,0.340550893475182
1.495,0.338956608328385,3.27467448306635e-09,0.338956611603059,0,4.99999999960287,4.96012800217962,4.96012800178249,0.338956610878944
1.496,0.337370385404102,3.2598850593573e-09,0.337370388663987,0,4.99999999960488,4.96033090579761,4.96033090540249,0.33737038794252
1.497,0.335792177095688,3.24516536715354e-09,0.335792180340853,0,4.99999999960689,4.96053275730893,4.96053275691582,0.335792179622026
1.498,0.334221938634972,3.23051506449291e-09,0.334221941865487,0,4.99999999960888,4.96073356221163,4.96073356182051,0.334221941149293
1.499,0.332659625504583,3.21593381102077e-09,0.332659628720517,0,4.99999999961086,4.96093332584636,4.96093332545723,0.332659628006949
1.5,0.331105193467929,3.20142126803685e-09,0.331105196669351,0,4.99999999961283,4.96113205342926,4.96113205304209,0.331105195958402
1.501,0.329558598564145,3.18697709832291e-09,0.329558601751122,0,4.99999999961479,4.96132975077347,4.96132975038827,0.329558601042786
1.502,0.328019797064142,3.17260096608827e-09,0.328019800236743,0,4.99999999961674,4.96152642417853,4.96152642379527,0.328019799531012
1.503,0.326488745550843,3.15829253737806e-09,0.326488748709135,0,4.99999999961869,4.96172207926679,4.96172207888548,0.326488748006002
1.504,0.324965400864407,3.14405147975062e-09,0.324965404008458,0,4.99999999962062,4.96191672197207,4.96191672159269,0.324965403307916
1.505,0.323449720130078,3.12987746271485e-09,0.323449723259956,0,4.99999999962254,4.96211035641975,4.96211035604229,0.323449722561997
1.506,0.321941660749748,3.11577015752219e-09,0.321941663865518,0,4.99999999962445,4.96230298601589,4.96230298564034,0.321941663170137
1.507,0.320441180346772,3.10172923642024e-09,0.320441183448502,0,4.99999999962635,4.96249461703366,4.96249461666002,0.32044118275569
