"time","clutch.phi_rel","clutch.w_rel","engine.phi","engine.w","load.phi","load.w","brake.mode","brake.startBackward","brake.startForward","clutch.mode","clutch.startBackward","clutch.startForward"
1.325,-2.60759693850439,-6.29689670376295,2.6075969385044,6.29689670376295,1.04303877540176,2.51875868150518,0,0,0,2,0,0
1.33,-2.63917536028584,-6.3344629267514,2.63917536028584,6.3344629267514,1.05567014411434,2.53378517070056,0,0,0,2,0,0
1.335,-2.67094158670304,-6.37201846852699,2.67094158670304,6.372018468527,1.06837663468122,2.5488073874108,0,0,0,2,0,0
1.34,-2.70289556411764,-6.40956326872206,2.70289556411764,6.40956326872207,1.08115822564705,2.56382530748883,0,0,0,2,0,0
1.345,-2.73503723858086,-6.44709726702952,2.73503723858086,6.44709726702952,1.09401489543235,2.57883890681181,0,0,0,2,0,0
1.35,-2.76736655583355,-6.4846204032029,2.76736655583355,6.4846204032029,1.10694662233342,2.59384816128116,0,0,0,2,0,0
1.355,-2.79988346130612,-6.5221326170563,2.79988346130612,6.5221326170563,1.11995338452245,2.60885304682252,0,0,0,2,0,0
1.36,-2.83258790011859,-6.55963384846446,2.83258790011859,6.55963384846446,1.13303516004744,2.62385353938579,0,0,0,2,0,0
1.365,-2.86547981708056,-6.5971240373627,2.86547981708057,6.5971240373627,1.14619192683223,2.63884961494508,0,0,0,2,0,0
1.37,-2.89855915669125,-6.63460312374692,2.89855915669125,6.63460312374692,1.1594236626765,2.65384124949877,0,0,0,2,0,0
1.375,-2.93182586313945,-6.67207104767366,2.93182586313945,6.67207104767366,1.17273034525578,2.66882841906946,0,0,0,2,0,0
1.38,-2.96527988030354,-6.70952774926003,2.96527988030354,6.70952774926003,1.18611195212142,2.68381109970401,0,0,0,2,0,0
1.385,-2.99892115175151,-6.74697316868374,2.99892115175151,6.74697316868374,1.19956846070061,2.6987892674735,0,0,0,2,0,0
1.39,-3.03274962074094,-6.78440724618313,3.03274962074094,6.78440724618313,1.21309984829638,2.71376289847325,0,0,0,2,0,0
1.395,-3.066765230219,-6.82182992205709,3.066765230219,6.82182992205709,1.2267060920876,2.72873196882284,0,0,0,2,0,0
1.4,-3.10096792282244,-6.85924113666517,3.10096792282244,6.85924113666517,1.24038716912898,2.74369645466607,0,0,0,2,0,0
1.405,-3.13535764087764,-6.89664083042745,3.13535764087764,6.89664083042745,1.25414305635106,2.75865633217098,0,0,0,2,0,0
1.41,-3.16993432640054,-6.93402894382468,3.16993432640054,6.93402894382467,1.26797373056022,2.77361157752987,0,0,0,2,0,0
1.415,-3.20469792109668,-6.97140541739815,3.20469792109668,6.97140541739815,1.28187916843867,2.78856216695926,0,0,0,2,0,0
1.42,-3.2396483663612,-7.00877019174979,3.2396483663612,7.00877019174979,1.29585934654448,2.80350807669992,0,0,0,2,0,0
1.425,-3.27478560327883,-7.04612320754212,3.27478560327883,7.04612320754212,1.30991424131153,2.81844928301685,0,0,0,2,0,0
1.43,-3.3101095726239,-7.08346440549824,3.3101095726239,7.08346440549824,1.32404382904956,2.8333857621993,0,0,0,2,0,0
1.435,-3.34562021486033,-7.12079372640188,3.34562021486033,7.12079372640188,1.33824808594413,2.84831749056076,0,0,0,2,0,0
1.44,-3.38131747941833,-7.15811112212448,3.38131747941833,7.15811112212448,1.35252699176733,2.8632444488498,0,0,0,2,0,0
1.445,-3.41720132211452,-7.19541655255859,3.41720132211452,7.19541655255859,1.36688052884581,2.87816662102344,0,0,0,2,0,0
1.45,-3.45327166217847,-7.23270993453551,3.45327166217847,7.23270993453551,1.38130866487139,2.89308397381421,0,0,0,2,0,0
1.455,-3.48952843914703,-7.26999120945528,3.48952843914703,7.26999120945528,1.39581137565881,2.90799648378211,0,0,0,2,0,0
1.46,-3.5259715922547,-7.30726031878812,3.52597159225471,7.30726031878812,1.41038863690188,2.92290412751525,0,0,0,2,0,0
1.465,-3.56260106043368,-7.34451720407442,3.56260106043368,7.34451720407442,1.42504042417347,2.93780688162977,0,0,0,2,0,0
1.47,-3.59941678231378,-7.38176180692479,3.59941678231378,7.38176180692479,1.43976671292551,2.95270472276992,0,0,0,2,0,0
1.475,-3.63641869622248,-7.41899406901998,3.63641869622248,7.41899406901998,1.45456747848899,2.96759762760799,0,0,0,2,0,0
1.48,-3.67360674018493,-7.45621393211096,3.67360674018493,7.45621393211096,1.46944269607397,2.98248557284438,0,0,0,2,0,0
1.485,-3.71098085192391,-7.49342133801885,3.71098085192391,7.49342133801885,1.48439234076957,2.99736853520754,0,0,0,2,0,0
1.49,-3.74854096885988,-7.53061622863497,3.74854096885988,7.53061622863497,1.49941638754395,3.01224649145399,0,0,0,2,0,0
1.495,-3.78628702811093,-7.56779854592083,3.78628702811094,7.56779854592083,1.51451481124438,3.02711941836833,0,0,0,2,0,0
1.5,-3.82421896649284,-7.60496823190811,3.82421896649284,7.60496823190811,1.52968758659714,3.04198729276324,0,0,0,2,0,0
1.505,-3.86233672051901,-7.64212522869868,3.86233672051901,7.64212522869868,1.5449346882076,3.05685009147947,0,0,0,2,0,0
1.51,-3.90064022640051,-7.67926947846458,3.90064022640051,7.67926947846458,1.5602560905602,3.07170779138583,0,0,0,2,0,0
1.515,-3.93912942004607,-7.71640092344806,3.93912942004607,7.71640092344806,1.57565176801843,3.08656036937922,0,0,0,2,0,0
1.52,-3.97780423706207,-7.75351950596151,3.97780423706208,7.75351950596151,1.59112169482483,3.10140780238461,0,0,0,2,0,0
1.525,-4.01666461275256,-7.79062516838755,4.01666461275256,7.79062516838755,1.60666584510103,3.11625006735502,0,0,0,2,0,0
1.53,-4.05571048211921,-7.82771785317894,4.05571048211921,7.82771785317895,1.62228419284769,3.13108714127158,0,0,0,2,0,0
1.535,-4.09494177986139,-7.86479750285867,4.09494177986139,7.86479750285867,1.63797671194456,3.14591900114347,0,0,0,2,0,0
1.54,-4.13435844037608,-7.90186406001987,4.13435844037608,7.90186406001987,1.65374337615043,3.16074562400795,0,0,0,2,0,0
1.545,-4.17396039775796,-7.93891746732588,4.17396039775796,7.93891746732588,1.66958415910318,3.17556698693035,0,0,0,2,0,0
1.55,-4.21374758579933,-7.9759576675102,4.21374758579933,7.9759576675102,1.68549903431973,3.19038306700408,0,0,0,2,0,0
1.555,-4.25371993799017,-8.01298460337653,4.25371993799017,8.01298460337653,1.70148797519607,3.20519384135061,0,0,0,2,0,0
1.56,-4.2938773875181,-8.04999821779876,4.2938773875181,8.04999821779876,1.71755095500724,3.21999928711951,0,0,0,2,0,0
1.565,-4.33421988497979,-8.08699847071306,4.33421988497979,8.08699847071306,1.73368795399192,3.23479938828523,0,0,0,2,0,0
1.57,-4.37474736860579,-8.12398531055196,4.37474736860579,8.12398531055196,1.74989894744232,3.24959412422079,0,0,0,2,0,0
1.575,-4.41545975312135,-8.16095866355746,4.41545975312136,8.16095866355746,1.76618390124854,3.26438346542299,0,0,0,2,0,0
1.58,-4.45635697087127,-8.19791847323583,4.45635697087127,8.19791847323583,1.78254278834851,3.27916738929433,0,0,0,2,0,0
1.585,-4.49743895390732,-8.23486468317246,4.49743895390732,8.23486468317246,1.79897558156293,3.29394587326898,0,0,0,2,0,0
1.59,-4.53870563398829,-8.27179723703193,4.53870563398829,8.27179723703193,1.81548225359532,3.30871889481278,0,0,0,2,0,0
1.595,-4.58015694257998,-8.30871607855795,4.58015694257998,8.30871607855795,1.83206277703199,3.32348643142318,0,0,0,2,0,0
1.6,-4.62179281085519,-8.3456211515734,4.62179281085519,8.3456211515734,1.84871712434208,3.33824846062936,0,0,0,2,0,0
1.605,-4.66361316969372,-8.38251239998028,4.66361316969372,8.38251239998028,1.86544526787749,3.35300495999211,0,0,0,2,0,0
1.61,-4.7056179496824,-8.41938976775979,4.7056179496824,8.41938976775979,1.88224717987296,3.36775590710392,0,0,0,2,0,0
1.615,-4.74780708111502,-8.45625319897224,4.74780708111502,8.45625319897224,1.89912283244601,3.3825012795889,0,0,0,2,0,0
1.62,-4.79018049399242,-8.49310263775712,4.79018049399242,8.49310263775711,1.91607219759697,3.39724105510285,0,0,0,2,0,0
1.625,-4.83273811802241,-8.52993802833305,4.83273811802241,8.52993802833305,1.93309524720897,3.41197521133322,0,0,0,2,0,0
1.63,-4.87547988261984,-8.56675931499783,4.87547988261984,8.56675931499783,1.95019195304794,3.42670372599913,0,0,0,2,0,0
1.635,-4.91840571690653,-8.60356644212839,4.91840571690653,8.60356644212839,1.96736228676261,3.44142657685136,0,0,0,2,0,0
1.64,-4.96151554971133,-8.64035935418083,4.96151554971134,8.64035935418083,1.98460621988454,3.45614374167233,0,0,0,2,0,0
1.645,-5.00480930957009,-8.67713799569038,5.00480930957009,8.67713799569038,2.00192372382804,3.47085519827616,0,0,0,2,0,0
1.65,-5.04828692472566,-8.71390231127146,5.04828692472566,8.71390231127146,2.01931476989027,3.48556092450859,0,0,0,2,0,0
1.655,-5.09194832312789,-8.75065224561761,5.09194832312789,8.75065224561761,2.03677932925116,3.50026089824704,0,0,0,2,0,0
1.66,-5.13579343243365,-8.78738774350152,5.13579343243365,8.78738774350152,2.05431737297346,3.51495509740061,0,0,0,2,0,0
1.665,-5.1798221800068,-8.82410874977506,5.1798221800068,8.82410874977506,2.07192887200272,3.52964349991002,0,0,0,2,0,0
1.67,-5.22403449291822,-8.86081520936924,5.22403449291822,8.86081520936924,2.08961379716729,3.5443260837477,0,0,0,2,0,0
1.675,-5.26843029794579,-8.89750706729422,5.26843029794579,8.89750706729422,2.10737211917832,3.55900282691769,0,0,0,2,0,0
1.68,-5.31300952157438,-8.9341842686393,5.31300952157438,8.9341842686393,2.12520380862975,3.57367370745572,0,0,0,2,0,0
1.685,-5.35777208999589,-8.97084675857297,5.35777208999589,8.97084675857297,2.14310883599836,3.58833870342919,0,0,0,2,0,0
1.69,-5.4027179562409,-9.00749450374095,5.4027179562409,9.00749450374095,2.16108718249636,3.60299780149638,0,0,0,2,0,0
1.695,-5.44784703763202,-9.04412744293717,5.44784703763202,9.04412744293717,2.17913881505281,3.61765097717487,0,0,0,2,0,0
1.7,-5.49315924704349,-9.08074551175751,5.4931592470435,9.08074551175751,2.1972636988174,3.63229820470301,0,0,0,2,0,0
1.705,-5.53865450989732,-9.11734865600416,5.53865450989733,9.11734865600416,2.21546180395893,3.64693946240167,0,0,0,2,0,0
1.71,-5.58433275133272,-9.15393682156651,5.58433275133272,9.15393682156651,2.23373310053309,3.6615747286266,0,0,0,2,0,0
1.715,-5.6301938962061,-9.19050995442117,5.6301938962061,9.19050995442117,2.25207755848244,3.67620398176847,0,0,0,2,0,0
1.72,-5.6762378690911,-9.22706800063195,5.67623786909111,9.22706800063195,2.27049514763644,3.69082720025278,0,0,0,2,0,0
1.725,-5.72246459427858,-9.26361090634985,5.72246459427858,9.26361090634985,2.28898583771144,3.70544436253994,0,0,0,2,0,0
1.73,-5.7688739957766,-9.3001386178131,5.7688739957766,9.3001386178131,2.30754959831064,3.72005544712524,0,0,0,2,0,0
1.735,-5.81546599731043,-9.33665108134711,5.81546599731043,9.33665108134711,2.32618639892417,3.73466043253885,0,0,0,2,0,0
1.74,-5.86224052232256,-9.3731482433645,5.86224052232256,9.3731482433645,2.34489620892903,3.7492592973458,0,0,0,2,0,0
1.745,-5.90919749397271,-9.40963005036511,5.90919749397271,9.40963005036511,2.36367899758909,3.76385202014605,0,0,0,2,0,0
1.75,-5.95633683513779,-9.44609644893597,5.95633683513779,9.44609644893597,2.38253473405512,3.77843857957439,0,0,0,2,0,0
1.755,-6.00365846841193,-9.48254738575131,6.00365846841193,9.48254738575131,2.40146338736477,3.79301895430053,0,0,0,2,0,0
1.76,-6.05116231610648,-9.51898280757257,6.05116231610648,9.51898280757257,2.4204649264426,3.80759312302903,0,0,0,2,0,0
1.765,-6.09884830025001,-9.5554026612484,6.09884830025001,9.5554026612484,2.43953932010001,3.82216106449936,0,0,0,2,0,0
1.77,-6.14671634258828,-9.59180689371465,6.14671634258828,9.59180689371465,2.45868653703532,3.83672275748586,0,0,0,2,0,0
1.775,-6.19476636458428,-9.62819545199436,6.19476636458429,9.62819545199436,2.47790654583372,3.85127818079775,0,0,0,2,0,0
1.78,-6.24299828741823,-9.66456828319781,6.24299828741823,9.66456828319781,2.4971993149673,3.86582731327913,0,0,0,2,0,0
1.785,-6.29141203198753,-9.70092533452244,6.29141203198753,9.70092533452244,2.51656481279502,3.88037013380898,0,0,0,2,0,0
1.79,-6.34000751890681,-9.73726655325292,6.34000751890681,9.73726655325292,2.53600300756273,3.89490662130117,0,0,0,2,0,0
1.795,-6.38878466850792,-9.77359188676114,6.38878466850792,9.77359188676114,2.55551386740317,3.90943675470446,0,0,0,2,0,0
1.8,-6.43774340083991,-9.80990128250614,6.43774340083991,9.80990128250614,2.57509736033597,3.92396051300246,0,0,0,2,0,0
1.805,-6.48688363566906,-9.84619468803423,6.48688363566906,9.84619468803423,2.59475345426763,3.93847787521369,0,0,0,2,0,0
1.81,-6.53620529247885,-9.88247205097887,6.53620529247885,9.88247205097887,2.61448211699154,3.95298882039155,0,0,0,2,0,0
1.815,-6.5857083217519,-9.91873333869811,6.5857083217519,9.91873333869811,2.63428332870076,3.96749333547925,0,0,0,2,0,0
1.82,-6.63539262254302,-9.9549784865307,6.63539262254303,9.9549784865307,2.65415704901721,3.98199139461228,0,0,0,2,0,0
1.825,-6.68525810879541,-9.99120743942634,6.68525810879541,9.99120743942634,2.67410324351817,3.99648297577054,0,0,0,2,0,0
1.83,-6.73530469940489,-10.0274201457085,6.73530469940489,10.0274201457085,2.69412187976196,4.01096805828341,0,0,0,2,0,0
1.835,-6.78553231300837,-10.0636165538029,6.78553231300837,10.0636165538029,2.71421292520335,4.02544662152116,0,0,0,2,0,0
1.84,-6.83594086798423,-10.0997966122376,6.83594086798424,10.0997966122376,2.7343763471937,4.03991864489503,0,0,0,2,0,0
1.845,-6.88653028245282,-10.1359602696434,6.88653028245282,10.1359602696434,2.75461211298113,4.05438410785735,0,0,0,2,0,0
1.85,-6.93730047427687,-10.1721074747542,6.93730047427687,10.1721074747542,2.77492018971075,4.06884298990166,0,0,0,2,0,0
1.855,-6.98825136106198,-10.2082381764071,6.98825136106198,10.2082381764071,2.7953005444248,4.08329527056282,0,0,0,2,0,0
1.86,-7.03938286015707,-10.2443523235428,7.03938286015707,10.2443523235428,2.81575314406283,4.09774092941713,0,0,0,2,0,0
1.865,-7.0906948886548,-10.280449865206,7.0906948886548,10.280449865206,2.83627795546192,4.11217994608242,0,0,0,2,0,0
1.87,-7.14218736339208,-10.3165307505455,7.14218736339208,10.3165307505455,2.85687494535684,4.12661230021821,0,0,0,2,0,0
1.875,-7.19386020095047,-10.3525949288144,7.19386020095047,10.3525949288144,2.87754408038019,4.14103797152578,0,0,0,2,0,0
1.88,-7.24571331765667,-10.3886423493708,7.24571331765667,10.3886423493708,2.89828532706267,4.1554569397483,0,0,0,2,0,0
1.885,-7.29774662958295,-10.4246729616774,7.29774662958295,10.4246729616774,2.91909865183318,4.16986918467096,0,0,0,2,0,0
1.89,-7.34996005254763,-10.4606867153026,7.34996005254763,10.4606867153026,2.93998402101906,4.18427468612105,0,0,0,2,0,0
1.895,-7.40235350211551,-10.4966835599202,7.40235350211552,10.4966835599202,2.96094140084621,4.1986734239681,0,0,0,2,0,0
1.9,-7.45492689359834,-10.53266344531,7.45492689359835,10.53266344531,2.98197075743934,4.21306537812398,0,0,0,2,0,0
1.905,-7.50768014205526,-10.5686263213576,7.50768014205527,10.5686263213576,3.00307205682211,4.22745052854306,0,0,0,2,0,0
1.91,-7.56061316229327,-10.6045721380555,7.56061316229328,10.6045721380555,3.02424526491731,4.24182885522222,0,0,0,2,0,0
1.915,-7.61372586886768,-10.6405008455027,7.61372586886768,10.6405008455027,3.04549034754707,4.25620033820107,0,0,0,2,0,0
1.92,-7.66701817608253,-10.6764123939051,7.66701817608253,10.6764123939051,3.06680727043302,4.27056495756203,0,0,0,2,0,0
1.925,-7.72048999799111,-10.712306733576,7.72048999799112,10.712306733576,3.08819599919645,4.28492269343042,0,0,0,2,0,0
1.93,-7.77414124839637,-10.7481838149364,7.77414124839637,10.7481838149364,3.10965649935855,4.29927352597458,0,0,0,2,0,0
1.935,-7.82797184085136,-10.784043588515,7.82797184085136,10.784043588515,3.13118873634055,4.31361743540602,0,0,0,2,0,0
1.94,-7.88198168865974,-10.8198860049487,7.88198168865974,10.8198860049487,3.1527926754639,4.32795440197949,0,0,0,2,0,0
1.945,-7.93617070487616,-10.8557110149828,7.93617070487616,10.8557110149828,3.17446828195047,4.34228440599312,0,0,0,2,0,0
1.95,-7.99053880230679,-10.8915185694713,7.9905388023068,10.8915185694713,3.19621552092272,4.35660742778854,0,0,0,2,0,0
1.955,-8.04508589350973,-10.9273086193774,8.04508589350973,10.9273086193774,3.21803435740389,4.37092344775096,0,0,0,2,0,0
1.96,-8.09981189079545,-10.9630811157733,8.09981189079545,10.9630811157733,3.23992475631818,4.3852324463093,0,0,0,2,0,0
1.965,-8.15471670622729,-10.9988360098409,8.15471670622729,10.9988360098409,3.26188668249092,4.39953440393636,0,0,0,2,0,0
1.97,-8.20980025162188,-11.034573252872,8.20980025162189,11.034573252872,3.28392010064876,4.4138293011488,0,0,0,2,0,0
1.975,-8.26506243854962,-11.0702927962685,8.26506243854962,11.0702927962685,3.30602497541985,4.42811711850742,0,0,0,2,0,0
1.98,-8.32050317833508,-11.1059945915428,8.32050317833509,11.1059945915428,3.32820127133404,4.44239783661713,0,0,0,2,0,0
1.985,-8.37612238205755,-11.1416785903179,8.37612238205755,11.1416785903179,3.35044895282302,4.45667143612715,0,0,0,2,0,0
1.99,-8.43191996055138,-11.1773447443278,8.43191996055138,11.1773447443278,3.37276798422056,4.47093789773112,0,0,0,2,0,0
1.995,-8.48789582440652,-11.2129930054179,8.48789582440652,11.2129930054179,3.39515832976261,4.48519720216714,0,0,0,2,0,0
2,-8.54404988396895,-11.248623325545,8.54404988396895,11.248623325545,3.41761995358758,4.499449330218,0,0,0,2,0,0
2.000000000001,-8.54404988398019,-11.2486233255521,8.5440498839802,11.2486233255521,3.41761995359208,4.49944933022085,0,0,0,2,0,0
2.000000000001,-8.54404988398019,-11.2486233255521,8.5440498839802,11.2486233255521,3.41761995359208,4.49944933022085,0,0,0,-1,0,0
2.005,-8.60037249723964,-11.2794289377523,8.60037249723964,11.2794289377523,3.44014899889586,4.5117715751009,0,0,0,-1,0,0
2.01,-8.6568235305301,-11.3006061640426,8.6568235305301,11.3006061640426,3.46272941221204,4.52024246561702,0,0,0,-1,0,0
2.015,-8.71335771691159,-11.3121595729569,8.71335771691159,11.3121595729569,3.48534308676464,4.52486382918277,0,0,0,-1,0,0
2.02,-8.76992717855248,-11.3140940164152,8.76992717855248,11.3140940164152,3.50797087142099,4.52563760656608,0,0,0,-1,0,0
2.025,-8.82648263337434,-11.3064144962121,8.82648263337434,11.3064144962121,3.53059305334974,4.52256579848484,0,0,0,-1,0,0
2.03,-8.88297594643481,-11.2891258911458,8.88297594643481,11.2891258911458,3.55319037857393,4.51565035645832,0,0,0,-1,0,0
2.035,-8.9393588936997,-11.2622330771036,8.9393588936997,11.2622330771036,3.57574355747988,4.50489323084145,0,0,0,-1,0,0
2.04,-8.99558318189098,-11.2257409018732,8.99558318189098,11.2257409018732,3.5982332727564,4.49029636074926,0,0,0,-1,0,0
2.04081626959156,-9.00474364958789,-11.2188722577273,9.00474364958789,11.2188722577273,3.60189745983516,4.48754890309093,0,0,0,-1,0,0
2.04081626959156,-9.00474364958789,-11.2188722577273,9.00474364958789,11.2188722577273,3.60189745983516,4.48754890309093,0,0,1,-1,0,0
2.04081635815929,-9.00474464321761,-11.2188714983766,9.00474464321761,11.2188714984766,3.60189785728705,4.48754859945063,0,0,1,-1,0,0
2.04081635815929,-9.00474464321761,-11.2188714983766,9.00474464321761,11.2188714984766,3.60189785728705,4.48754859945063,1,0,0,-1,0,0
2.045,-9.05154609742019,-11.1441083975529,9.05157425872021,11.1625913922035,3.6206466002681,4.47612635367175,1,0,0,-1,0,0
2.05,-9.10683019053608,-10.9527040834806,9.10710721303034,11.0417580589412,3.64300909870869,4.47013560885282,1,0,0,-1,0,0
2.055,-9.16088441398992,-10.6501860796976,9.16189276011449,10.8625913923113,3.66536211172054,4.47247974449274,1,0,0,-1,0,0
2.06,-9.21314891113059,-10.2365658082169,9.21563696486279,10.6250913923543,3.68774761818444,4.4831519074242,1,0,0,-1,0,0
2.065,-9.26306694689013,-9.71185469722795,9.26804749843726,10.3292580590228,3.71020733030319,4.50214524068604,1,0,0,-1,0,0
2.07,-9.31008425845227,-9.07606420956129,9.31883329968921,9.97509139237769,3.73278274461784,4.52945286664092,1,0,0,-1,0,0
2.075,-9.35364459249036,-8.32920609026258,9.36770223299125,9.56259139239001,3.75551547749704,4.56506773823246,1,0,0,-1,0,0
2.08,-9.3931923627318,-7.47129206164588,9.41436251392238,9.09175805905644,3.7784470962833,4.60898282206892,1,0,0,-1,0,0
2.085,-9.42817292802744,-6.50233450693933,9.45852276381461,8.56259139239006,3.80161900699815,4.66119068822646,1,0,0,-1,0,0
2.09,-9.45803097425634,-5.42234567220644,9.49989128349123,7.97509139238955,3.82507269893743,4.72168398906569,1,0,0,-1,0,0
2.095,-9.48221150893069,-4.23133870119425,9.53817645033929,7.32925805905533,3.84884954498088,4.79045483833878,1,0,0,-1,0,0
2.1,-9.50015943277043,-2.92932639735974,9.57308662592057,6.62509139238853,3.87299096625831,4.86749555397269,1,0,0,-1,0,0
2.1,-9.50015943277043,-2.92932639735974,9.57308662592057,6.62509139238853,3.87299096625831,4.86749555397269,2,0,0,-1,0,0
2.105,-9.51141241869004,-1.57187657174993,9.60437874954853,5.89175805905519,3.89753129833451,4.94863211600523,2,0,0,-1,0,0
2.11,-9.51587863797775,-0.214549276311527,9.63200420651041,5.1584247257219,3.92247702372376,5.02969515993498,2,0,0,-1,0,0
2.11079037915241,-9.51596348213425,2.98722645636698e-14,9.6360355065979,5.04250245003481,3.92645741731736,5.04250245003482,2,0,0,-1,0,0
2.11079037915241,-9.51596348213425,2.98722645636698e-14,9.6360355065979,5.04250245003481,3.92645741731736,5.04250245003482,2,0,0,0,0,0
2.115,-9.51596348213425,2.98722645636698e-14,9.65727490109313,5.04837957605669,3.94769681181258,5.04837957605671,2,0,0,0,0,0
2.12,-9.51596348213425,2.98722645636698e-14,9.68253423199563,5.05535478437136,3.97295614271508,5.05535478437137,2,0,0,0,0,0
2.125,-9.51596348213425,2.98722645636698e-14,9.70782841427383,5.06232414764954,3.99825032499329,5.06232414764956,2,0,0,0,0,0
2.13,-9.51596348213424,2.98722645636698e-14,9.73315739541167,5.06928766028947,4.02357930613113,5.06928766028949,2,0,0,0,0,0
2.135,-9.51596348213425,2.98722645636698e-14,9.75852115468256,5.0762453200798,4.04894306540202,5.07624532007982,2,0,0,0,0,0
2.14,-9.51596348213425,3.02602160515097e-14,9.78391970284623,5.08319712816848,4.07434161356568,5.0831971281685,2,0,0,0,0,0
2.145,-9.51596348213424,2.98722645636698e-14,9.80935289086821,5.09014306910947,4.09977480158767,5.09014306910949,2,0,0,0,0,0
2.15,-9.51596348213424,2.98722645636698e-14,9.83482067685404,5.09708313856078,4.1252425875735,5.0970831385608,2,0,0,0,0,0
2.155,-9.51596348213424,2.98722645636698e-14,9.86032312501206,5.10401734317702,4.15074503573152,5.10401734317704,2,0,0,0,0,0
2.16,-9.51596348213424,2.98722645636698e-14,9.88586023534227,5.11094568295819,4.17628214606172,5.1109456829582,2,0,0,0,0,0
2.165,-9.51596348213424,2.98722645636698e-14,9.91143200784466,5.11786815790428,4.20185391856411,5.1178681579043,2,0,0,0,0,0
2.17,-9.51596348213424,2.98722645636698e-14,9.93703844251923,5.12478476801531,4.22746035323869,5.12478476801532,2,0,0,0,0,0
2.175,-9.51596348213424,2.98722645636698e-14,9.96267936752568,5.13169549619259,4.25310127824513,5.13169549619261,2,0,0,0,0,0
2.18,-9.51596348213424,2.98722645636698e-14,9.98835462627195,5.13860032685471,4.2787765369914,5.13860032685473,2,0,0,0,0,0
2.185,-9.51596348213424,3.02602160515097e-14,10.0140644228452,5.145499280309,4.30448633356462,5.14549928030902,2,0,0,0,0,0
2.19,-9.51596348213424,2.98722645636698e-14,10.0398087572453,5.15239235655546,4.33023066796478,5.15239235655548,2,0,0,0,0,0
2.195,-9.51596348213424,2.98722645636698e-14,10.0655876294724,5.1592795555941,4.35600954019188,5.15927955559412,2,0,0,0,0,0
2.2,-9.51596348213424,2.94843130758299e-14,10.0914010395265,5.16616087742491,4.38182295024593,5.16616087742493,2,0,0,0,0,0
2.205,-9.51596348213424,3.02602160515097e-14,10.1172488733611,5.17303631108519,4.40767078408056,5.17303631108521,2,0,0,0,0,0
2.21,-9.51596348213424,2.98722645636698e-14,10.1431306957805,5.17990581474178,4.43355260649997,5.1799058147418,2,0,0,0,0,0
2.215,-9.51596348213424,2.98722645636698e-14,10.1690468819608,5.18676942445846,4.45946879268028,5.18676942445848,2,0,0,0,0,0
2.22,-9.51596348213424,2.98722645636698e-14,10.194997431902,5.19362714023523,4.48541934262149,5.19362714023525,2,0,0,0,0,0
2.225,-9.51596348213424,3.02602160515097e-14,10.2209823456042,5.20047896207208,4.51140425632361,5.2004789620721,2,0,0,0,0,0
2.23,-9.51596348213424,3.02602160515097e-14,10.2470016230672,5.20732488996903,4.53742353378663,5.20732488996904,2,0,0,0,0,0
2.235,-9.51596348213424,3.02602160515097e-14,10.2730552642911,5.21416492392605,4.56347717501056,5.21416492392607,2,0,0,0,0,0
2.24,-9.51596348213424,2.98722645636698e-14,10.2991426248971,5.22099900496315,4.58956453561652,5.22099900496317,2,0,0,0,0,0
2.245,-9.51596348213424,2.98722645636698e-14,10.32526416409,5.22782717511135,4.61568607480944,5.22782717511137,2,0,0,0,0,0
2.25,-9.51596348213424,2.98722645636698e-14,10.3514198866222,5.23464943480565,4.64184179734168,5.23464943480567,2,0,0,0,0,0
2.255,-9.51596348213424,2.98722645636698e-14,10.3776097924938,5.24146578404604,4.66803170321326,5.24146578404606,2,0,0,0,0,0
2.26,-9.51596348213424,3.02602160515097e-14,10.4038338817047,5.24827622283252,4.69425579242416,5.24827622283254,2,0,0,0,0,0
2.265,-9.51596348213424,2.98722645636698e-14,10.4300921542549,5.2550807511651,4.7205140649744,5.25508075116512,2,0,0,0,0,0
2.27,-9.51596348213424,2.94843130758299e-14,10.4563842863356,5.26187934176886,4.74680619705506,5.26187934176888,2,0,0,0,0,0
2.275,-9.51596348213424,2.94843130758299e-14,10.4827103399852,5.2686719998694,4.7731322507047,5.26867199986942,2,0,0,0,0,0
2.28,-9.51596348213424,2.94843130758299e-14,10.5090703610239,5.27545872932621,4.79949227174333,5.27545872932622,2,0,0,0,0,0
2.285,-9.51596348213424,3.02602160515097e-14,10.535464322429,5.28223952786314,4.82588623314845,5.28223952786316,2,0,0,0,0,0
2.29,-9.51596348213424,2.94843130758299e-14,10.5618921971782,5.28901439320405,4.85231410789761,5.28901439320407,2,0,0,0,0,0
2.295,-9.51596348213424,2.98722645636698e-14,10.5883539582489,5.2957833230728,4.87877586896832,5.29578332307282,2,0,0,0,0,0
2.3,-9.51596348213424,2.98722645636698e-14,10.6148495786187,5.30254631519325,4.90527148933812,5.30254631519327,2,0,0,0,0,0
2.305,-9.51596348213424,2.98722645636698e-14,10.6413790312651,5.30930336728924,4.93180094198451,5.30930336728926,2,0,0,0,0,0
2.31,-9.51596348213424,2.98722645636698e-14,10.6679422891656,5.31605447708464,4.95836419988504,5.31605447708466,2,0,0,0,0,0
2.315,-9.51596348213424,2.98722645636698e-14,10.6945393252978,5.3227996423033,4.98496123601722,5.32279964230332,2,0,0,0,0,0
